highest
143559
140769
143709
152180
142059
142489
142000
141240
142069
141369
147130
141490
141489
141990
142199
140980
148980
141969
140709
142439
141719
141589
149669
141160
141950
141399
144910
141349
141489
142490
142789
147660
141420
141869
153679
141909
141289
140649
142450
175399
140919
150100
143850
143140
143029
141980
141809
141769
146110
155229
142759
142059
141710
141959
145560
150779
142190
140900
141630
142080
142489
141219
140579
142189
141590
141789
141280
141139
142259
141550
141289
153869
142550
142959
152029
141650
146570
150579
143120
141150
141309
141140
144780
142309
142119
141450
141800
153210
142539
146179
142259
141510
142479
147899
141939
141450
140720
140840
141819
141160
Average runtime: 0.000144
