highest
28269
29299
31339
28930
28680
29420
29560
29180
28800
29669
29160
29270
28690
29850
28959
28930
28080
30020
29739
29410
28640
30389
29940
29500
30430
28110
29849
28979
28800
29659
29080
28240
30059
29850
28990
28749
29299
30249
28700
27729
29500
29460
29290
27900
29810
28979
28250
28599
29749
29790
28660
28789
29319
29959
29339
29420
28860
29399
28490
29210
29690
28559
28809
28879
28939
29159
29389
29270
28870
28490
28769
29009
29370
29130
28430
29989
29060
29230
29390
29949
29440
27969
27470
29279
29820
28890
30320
28159
29519
28730
29350
30079
28620
28709
28930
29970
29100
28999
30320
29420
Average runtime: 0.000029
