highest
260200
259630
258960
257629
257649
257720
269100
258599
256330
257980
259919
257090
257139
258720
256980
256789
257770
257879
257010
263769
257849
258720
260389
258549
263930
257820
257720
265009
257599
258249
266980
257530
258590
259200
257540
257359
257570
257390
256990
258159
257730
266009
256649
268109
258350
257290
275010
266649
258100
261679
258460
258710
257330
257700
258480
258259
257270
259080
257439
256780
258320
257600
257959
257159
257790
257800
257059
257720
268519
257909
257340
257950
269000
266089
263609
257849
265209
270809
257659
257799
256759
258239
257480
257439
257820
264360
257100
257879
257809
258209
257849
257670
257770
258829
258040
256599
257989
257600
270649
257670
Average runtime: 0.000260
