highest
4443
4447
4373
4319
4291
4404
4404
4350
4356
4327
4345
4352
4443
4613
4384
4401
4432
4416
4321
4303
4320
4351
4335
4313
4288
4267
4238
4232
4211
4240
4313
4270
4312
4332
4310
4328
4301
4472
4341
4330
4398
4355
4489
4402
4480
4307
4352
4301
4371
4416
4431
4394
4400
4354
4386
4356
4312
4377
4329
4400
4398
4476
4436
4398
4569
4575
4399
4512
4379
4343
4341
4339
4366
4288
4415
4347
4366
4385
4328
4341
4368
4327
4334
4332
4354
4359
4495
4377
4327
4331
4275
4324
4404
4354
4320
4362
4301
4335
4322
4311
Average runtime: 0.000004
