collective_type,array_dim,buffer_size,algo_name,datatype,mean,median,std,min,max,nnodes,n_iter,percentile_10,percentile_25,percentile_75,percentile_90,iqr,standard_error,ci_lower,ci_upper,num_outliers,system,timestamp,test_id,MPI_Op,CUDA,notes,mpi_lib,mpi_lib_version,libswing_version
ALLREDUCE,4096,16384,SWING-L-UTOFU-4096-6,int32,315159.38,311870.0,9109.740382356646,306090,353989,64x64,100,308992.1,310129.0,316425.0,325297.9,6296.0,910.9740382356646,313373.8708850581,316944.88911494194,10,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-1,int32,109062.64,102229.5,25538.45588282878,85690,190969,64x64,100,86503.0,87516.75,128786.5,147517.1,41269.75,2553.845588282878,104057.10264696556,114068.17735303444,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-default,int32,15847062.6,15849305.0,12722.464106191588,15827319,15865210,64x64,10,15830136.0,15837809.25,15856767.25,15859450.0,18958.0,4023.1964025303723,15839177.13505104,15854948.06494896,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-B_CONT-UTOFU-0-1,int32,268478.41,214569.0,306361.9505223197,200370,2488570,64x64,100,201615.9,212204.75,224149.75,236005.1,11945.0,30636.19505223197,208431.4676976253,328525.35230237467,6,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-L-UTOFU-4096-4,int32,27065254.92,27087794.0,445914.4866098871,26060759,28656580,64x64,100,26490405.0,26738539.0,27331152.5,27611214.1,592613.5,44591.44866098871,26977855.680624463,27152654.15937554,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-0-6,int32,313804.08,312124.0,5892.59193142568,307690,348970,64x64,100,309190.1,310244.0,315579.25,319703.9,5335.25,589.2591931425679,312649.1319814406,314959.02801855945,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-0-6,int32,3490416.15,3495389.5,74796.22500350705,3334399,3681830,64x64,100,3389903.1,3428920.0,3540096.75,3591261.9,111176.75,7479.622500350704,3475756.0898993127,3505076.210100687,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-4096-1,int32,272695249.5,272704124.5,46456.8464545324,272574709,272742039,64x64,10,272671162.9,272689317.5,272722351.75,272729349.0,33034.25,14690.944770504038,272666455.2482498,272724043.7517502,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-4096-4,int32,3376731.04,3374569.0,43575.93152719779,3280680,3509439,64x64,100,3314543.9,3348465.0,3404782.5,3429044.0,56317.5,4357.593152719779,3368190.157420669,3385271.922579331,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-default,int32,5365291.67,5364475.0,13918.938005215423,5342460,5462710,64x64,100,5352474.0,5357571.5,5371684.75,5377641.0,14113.25,1391.8938005215423,5362563.558150978,5368019.781849022,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-4096-4,int32,4784457.84,4584684.5,678912.9223231563,4504379,9944079,64x64,100,4529069.0,4549531.5,4772524.75,5067035.9,222993.25,67891.29223231562,4651390.907224662,4917524.772775338,9,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-1,int32,345050.48,305819.0,90161.14245716618,275430,700939,64x64,100,291365.1,294440.0,358489.0,455070.90000000014,64049.0,9016.114245716617,327378.8960783954,362722.06392160454,10,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-4,int32,1527170.25,1355254.5,585897.633997205,1270579,6774449,64x64,100,1280466.0,1288521.5,1639799.0,1771249.1,351277.5,58589.7633997205,1412334.3137365477,1642006.1862634523,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,SWING-L-UTOFU-0-6,int32,151726.66,141960.0,24459.377255805553,128190,234850,64x64,100,133167.9,135706.75,162452.5,193891.0,26745.75,2445.9377255805553,146932.6220578621,156520.6979421379,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-0-4,int32,11929877.5,11637959.5,985187.224249646,11179819,14595479,64x64,10,11342359.9,11529441.75,11741997.5,12574061.0,212555.75,311543.55503279506,11319252.13213572,12540502.86786428,3,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-4096-4,int32,1289768.31,974189.0,961936.5333896676,953859,8436780,64x64,100,957292.0,961636.5,1319667.5,1984714.9000000001,358031.0,96193.65333896676,1101228.7494556252,1478307.870544375,11,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-segmented_ring,int32,57213.65,43024.0,36008.774367394384,40259,267750,64x64,100,41428.9,41976.5,53607.25,86953.90000000001,11630.75,3600.8774367394385,50155.930223990705,64271.3697760093,16,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-L-UTOFU-4096-1,int32,884782.39,884384.0,5199.5191694846535,878860,921079,64x64,100,880644.0,882452.5,885972.5,886945.1,3520.0,519.9519169484654,883763.284242781,885801.495757219,4,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-L-UTOFU-1048576-2,int32,27672711.34,27637790.0,464074.839370801,26525729,28952360,64x64,100,27067848.0,27361486.5,27946004.0,28323380.1,584517.5,46407.4839370801,27581752.671483323,27763670.008516677,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-ring,int32,37678886.05,37750479.5,373570.9424733835,36562690,38442350,64x64,100,37103638.1,37494391.5,37919915.0,38035266.0,425523.5,37357.09424733835,37605666.14527521,37752105.95472478,4,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-65536-4,int32,494653.12,493274.0,8079.953279292867,482329,546499,64x64,100,486905.1,489492.25,497932.25,502061.9,8440.0,807.9953279292866,493069.4491572586,496236.7908427414,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-65536-1,int32,29446425.6,29326214.5,1313358.6863174888,27830100,32090960,64x64,10,27831917.1,28772584.25,29644559.25,31126241.0,871975.0,415320.4833529885,28632397.452628143,30260453.74737186,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-recursive_doubling,int32,6636437.83,6635309.5,7887.027416958723,6620050,6675730,64x64,100,6627071.0,6631636.75,6640254.75,6644792.9,8618.0,788.7027416958723,6634891.972626276,6637983.687373724,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-65536-6,int32,3542348.72,3535275.0,53403.68748420569,3451010,3689300,64x64,100,3479003.9,3501781.75,3578784.75,3606130.0,77003.0,5340.368748420569,3531881.597253096,3552815.8427469046,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-4096-4,int32,156174.29,155559.5,3994.1562118103784,150070,181690,64x64,100,152736.1,154254.75,156944.25,158802.9,2689.5,399.41562118103786,155391.4353824852,156957.14461751483,8,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-trix6,int32,680433.95,678229.5,6235.559491271968,672399,708239,64x64,100,674446.0,676265.0,683557.5,688213.9,7292.5,623.5559491271968,679211.7803397106,681656.1196602893,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-trix6,int32,1565146.55,1555055.0,45310.86565729722,1545760,1936259,64x64,100,1549819.1,1551761.75,1560659.75,1574645.0,8898.0,4531.086565729722,1556265.6203311698,1574027.4796688303,11,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,RECDOUB-L-UTOFU-0-1,int32,99621.94,90164.5,16413.695282435532,86540,147329,64x64,100,86968.0,87617.5,115244.75,125698.90000000001,27627.25,1641.3695282435533,96404.85572464264,102839.02427535737,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-65536-2,int32,500944.91,500485.0,4842.647283148948,489400,513749,64x64,100,495357.0,497235.0,503519.0,508478.0,6284.0,484.2647283148948,499995.7511325028,501894.06886749715,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-default,int32,1679700.52,1641884.5,276552.7936919054,1627550,4391020,64x64,100,1633581.1,1636029.75,1651844.75,1668361.0,15815.0,27655.27936919054,1625496.1724363866,1733904.8675636135,9,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-0-6,int32,576190.93,576419.5,6565.604590707177,563359,591640,64x64,100,567588.0,571515.0,580899.25,583640.9,9384.25,656.5604590707177,574904.0715002215,577477.7884997786,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-L-UTOFU-0-6,int32,27886383.06,27864229.0,486528.3039368761,26783050,29371430,64x64,100,27307912.1,27553297.5,28112842.25,28540169.1,559544.75,48652.83039368761,27791023.51242837,27981742.607571628,4,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-segmented_ring,int32,75489.51,68465.0,20023.63891766303,52060,159310,64x64,100,54740.1,62317.5,91096.75,99595.00000000001,28779.25,2002.363891766303,71564.87677213804,79414.14322786195,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,RECDOUB-L-UTOFU-0-1,int32,289023.34,275829.5,35318.05784158316,261609,423580,64x64,100,262823.1,264582.5,299909.25,330659.9,35326.75,3531.8057841583163,282101.00066304975,295945.6793369503,8,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-rdbc,int32,4189472.82,4188549.5,10334.8642721048,4167230,4212400,64x64,100,4176443.1,4181611.5,4197082.25,4204701.0,15470.75,1033.48642721048,4187447.1866026674,4191498.453397332,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,RECDOUB-B_CONT-UTOFU-4096-1,int32,213064.21,202494.5,26647.81971800191,185699,323479,64x64,100,187627.0,196621.5,223319.75,248137.9,26698.25,2664.781971800191,207841.2373352716,218287.18266472837,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-ring,int32,69675.1,65664.5,13736.93746800938,52190,108270,64x64,100,56706.9,61204.75,70364.75,93550.0,9160.0,1373.693746800938,66982.66025627017,72367.53974372984,17,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-65536-1,int32,29021282.3,28989934.5,118986.73275906763,28862489,29203789,64x64,10,28888292.0,28946269.0,29118477.25,29181811.9,172208.25,37626.90868604246,28947533.558975358,29095031.041024644,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-65536-6,int32,3082966.63,2652959.5,1185072.097973054,2596890,8160319,64x64,100,2609158.1,2625042.25,2823444.0,3543257.100000001,198401.75,118507.2097973054,2850692.498797281,3315240.7612027186,15,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-L-UTOFU-0-4,int32,27032756.21,26958784.0,485112.7670958786,26180109,28939020,64x64,100,26533668.1,26679264.75,27244092.5,27684312.9,564827.75,48511.27670958786,26937674.107649207,27127838.312350795,4,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-segmented_ring,int32,16879545.15,16770225.0,438609.9643329469,16577710,19702789,64x64,100,16631229.9,16699270.0,16926462.25,17047429.0,227192.25,43860.99643329469,16793577.59699074,16965512.703009255,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,default-basic_linear,int32,25602523.7,24075744.5,10712859.0930272,23518820,127624610,64x64,100,23700765.0,23779660.0,24285341.75,25760453.1,505681.75,1071285.90930272,23502803.317766666,27702244.082233332,20,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-0-2,int32,185389.41,181959.0,43456.21078627207,136749,287730,64x64,100,140906.1,145249.75,210579.0,251412.10000000006,65329.25,4345.621078627208,176871.99268589067,193906.82731410934,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-6,int32,2310560.54,1968304.0,1322368.170790482,1699460,9164660,64x64,100,1719130.0,1733156.75,2104839.75,2964382.9000000046,371683.0,132236.8170790482,2051376.3785250655,2569744.7014749344,13,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-nonoverlapping,int32,4193940.57,4192094.5,12090.92952058766,4170170,4235639,64x64,100,4180146.0,4185206.75,4201291.75,4209973.0,16085.0,1209.092952058766,4191570.7478139647,4196310.392186035,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-4096-6,int32,23082204.7,16483910.0,11266636.94836131,15962570,44173250,64x64,10,16156033.1,16216844.25,23803807.25,43438886.0,7586963.0,3562823.432703061,16099070.771901999,30065338.628098,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-trix6,int32,646082.26,614409.5,49200.677075414234,600010,731850,64x64,100,602354.0,605786.75,705426.5,714650.0,99639.75,4920.067707541423,636438.9272932188,655725.5927067812,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-0-6,int32,12402910.4,11887289.0,1367394.9168296626,11719150,16204059,64x64,10,11731272.1,11787659.75,12284306.75,12970620.899999999,496647.0,432408.2398118241,11555390.249968825,13250430.550031176,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,default-trix3,int32,551895.33,541104.5,30376.16329669325,531580,729899,64x64,100,534074.0,536674.75,554592.25,567790.9,17917.5,3037.616329669325,545941.6019938481,557849.0580061518,8,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-65536-4,int32,2444799.76,2312490.0,391898.09579205257,2227320,5751820,64x64,100,2239578.0,2251367.25,2526480.0,2603870.1,275112.75,39189.809579205255,2367987.7332247575,2521611.786775242,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-6,int32,1967748.0,1611099.5,1274565.9136432738,1275770,6466469,64x64,100,1283609.9,1289369.75,1745016.5,3310524.9000000004,455646.75,127456.59136432738,1717933.0809259184,2217562.919074082,13,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-0-2,int32,2662873.33,2606169.5,337089.7418663108,2530569,5010869,64x64,100,2573411.0,2589614.0,2624449.25,2648099.0,34835.25,33708.97418663108,2596803.740594203,2728942.919405797,6,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-4096-6,int32,578266.87,577419.0,6995.966769756368,562960,598030,64x64,100,569312.0,573177.25,583204.0,587337.0,10026.75,699.5966769756368,576895.6605131278,579638.0794868722,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-segmented_ring,int32,32178422.95,32150759.5,190760.96499389363,31796369,33192139,64x64,100,32000371.0,32071509.75,32253079.0,32367170.0,181569.25,19076.096499389365,32141033.800861195,32215812.099138804,4,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-basic_linear,int32,17843932.75,15911189.5,11472636.954333115,15121200,129810329,64x64,100,15382718.9,15698677.5,16319012.25,20685371.0,620334.75,1147263.6954333116,15595295.906950708,20092569.59304929,19,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-default,int32,227391.76,164510.0,320509.2367729993,151800,3083340,64x64,100,155014.1,156939.0,216224.25,242730.10000000006,59285.25,32050.92367729993,164571.94959249214,290211.5704075079,3,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,SWING-L-UTOFU-0-1,int32,60152.01,53894.0,23187.624944255385,42569,137239,64x64,100,43718.9,44432.5,62511.5,80871.90000000001,18079.0,2318.7624944255385,55607.235510925944,64696.78448907406,9,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-recursive_doubling,int32,53478975.22,53478640.0,8714.4797089428,53456380,53506859,64x64,100,53468296.1,53474267.25,53483572.25,53488044.0,9305.0,871.4479708942799,53477267.18197705,53480683.25802295,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-4096-2,int32,22534556.3,22409324.5,613290.2673711962,21819720,23824520,64x64,10,21883862.1,22131349.0,22864664.0,23121934.1,733315.0,193939.41117066258,22154435.0541055,22914677.5458945,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-4096-2,int32,142174.57,141604.0,6254.052241506697,133769,173570,64x64,100,136371.0,138164.25,144021.5,146780.1,5857.25,625.4052241506697,140948.7757606647,143400.36423933532,5,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-0-1,int32,27990060.6,25972025.0,3363747.910964138,25461070,33693779,64x64,10,25469755.0,25696695.0,30940481.5,32594753.0,5243786.5,1063710.4873279948,25905188.044837132,30074933.15516287,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,default-segmented_ring,int32,54115.92,51684.5,10332.921288637193,43360,91160,64x64,100,45216.9,46179.75,56202.5,67829.0,10022.75,1033.2921288637194,52090.667427427106,56141.17257257289,7,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-4096-6,int32,1581646.2,1290059.5,930350.7953703933,1276149,6821319,64x64,100,1279840.1,1283949.0,1531949.25,1729093.9000000004,248000.25,93035.07953703933,1399297.4441074028,1763994.955892597,6,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,RECDOUB-L-UTOFU-0-1,int32,95061.05,57529.5,278404.8706021456,45660,2843280,64x64,100,47027.1,47791.75,83016.5,96089.00000000001,35224.75,27840.48706021456,40493.695361979466,149628.40463802055,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-recursive_doubling,int32,65723.79,62584.5,13594.568885318751,52219,130519,64x64,100,54282.0,56956.75,68384.75,80386.90000000002,11428.0,1359.4568885318752,63059.254498477516,68388.32550152247,8,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-segmented_ring,int32,21214853.71,21224469.5,315909.4913857479,20563560,22098529,64x64,100,20760052.9,21010411.75,21422969.0,21607988.0,412557.25,31590.94913857479,21152935.449688394,21276771.97031161,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-L-UTOFU-4096-1,int32,46257975.84,46260539.5,14674.304555799692,46205269,46284070,64x64,100,46254571.9,46258871.5,46263144.0,46267424.0,4272.5,1467.4304555799692,46255099.67630707,46260852.00369294,16,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-2,int32,868945.49,826309.5,266939.71708258626,816149,3136979,64x64,100,821013.0,822701.5,830872.5,837213.0,8171.0,26693.971708258625,816625.305451813,921265.674548187,7,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-4096-2,int32,221491077.6,223083965.0,4861112.931374945,213230110,227109009,64x64,10,214939002.1,218070399.25,225159061.75,226067682.9,7088662.5,1537218.882644261,218478128.59001723,224504026.60998276,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-rdbc,int32,1560367.95,1559704.5,6334.777741790062,1546440,1579730,64x64,100,1552878.1,1556372.25,1563142.25,1568047.9,6770.0,633.4777741790061,1559126.333562609,1561609.5664373909,6,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-4096-1,int32,4587537.86,4542695.0,119566.0048496962,4422619,4881410,64x64,100,4471361.0,4499299.75,4670809.75,4781601.100000001,171510.0,11956.60048496962,4564102.92304946,4610972.7969505405,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-0-4,int32,498951.37,493734.5,16065.404962816621,481479,560290,64x64,100,487177.0,490266.75,500199.25,515593.9,9932.5,1606.5404962816622,495802.55062728794,502100.18937271205,11,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-nonoverlapping,int32,13139640.7,13137755.0,16368.50600017539,13124020,13174459,64x64,10,13124218.0,13126615.0,13142501.75,13161166.0,15886.75,5176.176085468671,13129495.394872481,13149786.005127518,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-trix6,int32,889930.18,844969.0,281560.3423227006,827659,3629930,64x64,100,835605.0,839920.0,856050.0,915241.9,16130.0,28156.03423227006,834744.3529047507,945116.0070952494,15,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-segmented_ring,int32,73174424.5,72864225.0,800163.657442269,72623899,74747289,64x64,10,72711883.0,72747284.25,72897312.25,74631000.9,150028.0,253033.9658408311,72678477.92695197,73670371.07304803,2,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-2,int32,644990.47,576934.5,327760.70473902044,568579,3413579,64x64,100,572431.1,574614.75,589352.25,620770.0,14737.5,32776.070473902044,580749.371871152,709231.568128848,16,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-0-1,int32,4196960.77,4197339.0,6383.855286604094,4185519,4209350,64x64,100,4188998.0,4191316.75,4202424.0,4205853.0,11107.25,638.3855286604094,4195709.534363825,4198212.005636174,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-recursive_doubling,int32,421646910.7,421642935.0,34039.39044711452,421603599,421699140,64x64,10,421608441.0,421621462.5,421671282.5,421694909.1,49820.0,10764.200397665918,421625812.8672206,421668008.5327794,0,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-1048576-2,int32,14777498.7,13940799.5,1694165.950710657,13661569,19148620,64x64,10,13685662.9,13798452.5,15268657.5,15913983.099999998,1470205.0,535742.3138550234,13727443.764844153,15827553.635155845,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-L-UTOFU-1048576-4,int32,27056601.43,27018270.0,410404.76619033376,25987740,28243040,64x64,100,26577793.9,26754584.25,27306321.75,27566671.0,551737.5,41040.476619033376,26976162.095826693,27137040.764173307,1,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-65536-6,int32,577061.87,576929.5,6226.692170564536,557609,601510,64x64,100,570753.0,572784.25,579931.5,583409.1,7147.25,622.6692170564536,575841.4383345693,578282.3016654307,3,fugaku,2025_04_05___14_10_07,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
