collective_type,array_dim,buffer_size,algo_name,datatype,mean,median,std,min,max,nnodes,n_iter,percentile_10,percentile_25,percentile_75,percentile_90,iqr,standard_error,ci_lower,ci_upper,num_outliers,system,timestamp,test_id,MPI_Op,CUDA,notes,mpi_lib,mpi_lib_version,libswing_version
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-4096-1,int32,97793.75,97369.0,2378.4495390056018,95590,113829,2x2x2,100,96287.1,96754.25,98162.25,98894.0,1408.0,237.84495390056017,97327.5738903549,98259.9261096451,6,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-0-6,int32,354117.21,352519.5,6229.639101849555,338579,373709,2x2x2,100,347695.0,349884.0,357884.0,362266.0,8000.0,622.9639101849555,352896.2007360375,355338.2192639625,1,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-trix6,int32,3105154.18,3078254.0,137877.78132490523,3072460,3928720,2x2x2,100,3075656.1,3076589.25,3080989.0,3085820.0,4399.75,13787.778132490523,3078130.1348603186,3132178.2251396817,7,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-4096-6,int32,133475047.5,135536834.5,6204513.773293892,123459530,141639919,2x2x2,10,124742020.1,129315040.0,137308534.75,139966711.0,7993494.75,1962039.529749429,129629450.02169111,137320644.9783089,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-rdbc,int32,20912.7,20544.5,1732.053318165956,19410,31369,2x2x2,100,19826.1,20171.75,21030.0,21456.100000000002,858.25,173.2053318165956,20573.217549639474,21252.182450360528,6,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-recursive_doubling,int32,32025.12,30559.0,7750.826574728346,29119,83990,2x2x2,100,29449.0,29840.0,31142.25,31614.0,1302.25,775.0826574728346,30505.957991353243,33544.282008646755,4,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-rdbc,int32,75647555.4,75648399.5,15237.632122843466,75616089,75665749,2x2x2,10,75631677.0,75641916.75,75659897.5,75663895.0,17980.75,4818.562365593197,75638111.01776345,75656999.78223656,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-nonoverlapping,int32,1033461.19,1033720.0,3852.8383730948176,1021420,1041200,2x2x2,100,1029541.0,1031001.75,1036116.75,1037921.0,5115.0,385.2838373094818,1032706.0336788733,1034216.3463211266,3,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-0-3,int32,141357520.1,140417164.0,4321613.486860215,134907530,149574069,2x2x2,10,138292834.1,139138671.5,141880809.0,147890241.0,2742137.5,1366614.178538043,138678956.31006542,144036083.88993457,3,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-65536-3,int32,70652.16,70279.0,1611.4840310168206,68650,76320,2x2x2,100,69046.9,69679.75,70881.75,73005.0,1202.0,161.14840310168205,70336.3091299207,70968.0108700793,15,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-1,int32,124490.46,122230.0,8714.92973762366,119800,180619,2x2x2,100,120758.9,121276.75,123337.25,126093.00000000001,2060.5,871.4929737623659,122782.33377142577,126198.58622857425,10,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-trix3,int32,80731202.6,80739069.5,80007.70719568903,80583150,80871480,2x2x2,10,80648463.0,80693012.25,80775096.75,80793035.1,82084.5,25300.65851062203,80681613.30931917,80780791.89068082,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-1,int32,439249.68,434765.0,13032.559347614379,430100,508740,2x2x2,100,431868.1,433504.25,437722.25,451749.9,4218.0,1303.2559347614379,436695.2983678676,441804.0616321324,14,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-ring,int32,118948.35,118915.0,872.7060710019362,117090,122630,2x2x2,100,118140.0,118486.75,119229.25,119711.1,742.5,87.27060710019362,118777.29961008363,119119.40038991638,8,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-65536-1,int32,118150.51,114930.0,13287.288435553583,113049,220200,2x2x2,100,113964.1,114361.75,115716.5,116605.1,1354.75,1328.7288435553583,115546.2014666315,120754.8185333685,9,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-rdbc,int32,176114.23,174555.0,9489.629766654853,172140,247349,2x2x2,100,173445.1,173949.25,175287.25,176116.1,1338.0,948.9629766654853,174254.26256573567,177974.19743426435,5,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-3,int32,27828.17,27774.5,1030.6360599065986,26760,37270,2x2x2,100,27177.1,27501.75,27982.25,28262.0,480.5,103.06360599065985,27626.165332258304,28030.174667741692,2,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-default,int32,184232610.8,184231455.0,14985.280984278465,184209519,184261700,2x2x2,10,184221579.9,184223752.5,184235362.5,184252915.1,11610.0,4738.761928792981,184223322.82661957,184241898.77338046,1,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-B_CONT-UTOFU-4096-1,int32,55707.0,55359.5,2484.4835855502624,54500,72980,2x2x2,100,54838.0,55100.0,55586.5,55891.9,486.5,248.44835855502623,55220.04121723215,56193.95878276785,4,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-trix3,int32,9205620.7,9201875.0,16117.864960968,9185370,9238630,2x2x2,10,9188835.0,9196236.5,9214476.75,9223141.0,18240.25,5096.916429567979,9195630.743798045,9215610.656201953,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-recursive_doubling,int32,7827.65,7729.0,519.4596332787185,7010,10940,2x2x2,100,7408.1,7536.75,8031.75,8329.1,495.0,51.945963327871844,7725.835911877371,7929.464088122629,2,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,SWING-L-UTOFU-0-1,int32,10649.92,10654.5,223.2276403000744,10080,11169,2x2x2,100,10379.0,10499.75,10791.75,10910.1,292.0,22.32276403000744,10606.167382501186,10693.672617498814,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-trix3,int32,39362.6,39360.0,534.751655755579,38200,41800,2x2x2,100,38797.0,39024.25,39639.0,39952.0,614.75,53.4751655755579,39257.78867547191,39467.41132452809,3,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,default-rdbc,int32,23636.38,23199.0,2487.080418011562,21799,40319,2x2x2,100,22362.0,22689.75,23727.25,24134.0,1037.5,248.70804180115618,23148.912238069734,24123.84776193027,6,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,SWING-L-UTOFU-0-1,int32,11256.42,11044.5,2250.3357468016484,10349,33390,2x2x2,100,10678.1,10896.5,11172.25,11330.0,275.75,225.03357468016483,10815.354193626878,11697.485806373123,6,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-1048576-6,int32,1214875.87,1211384.5,39309.25004068008,1139339,1338019,2x2x2,100,1166460.1,1190249.75,1234659.75,1265648.0,44410.0,3930.925004068008,1207171.256992027,1222580.4830079733,4,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-65536-1,int32,36885009.4,36884214.5,10263.110760821442,36871599,36898740,2x2x2,10,36872274.0,36877161.5,36894821.75,36897426.0,17660.25,3245.4805882779347,36878648.25804698,36891370.54195302,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-default,int32,130151.99,120065.0,75149.91190374953,118389,857540,2x2x2,100,119037.1,119576.5,120544.25,121500.9,967.75,7514.991190374953,115422.6072668651,144881.37273313492,9,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,default-ring,int32,36673.05,36555.0,2705.2293443542926,33390,55809,2x2x2,100,34779.0,35837.25,36992.25,37652.0,1155.0,270.52293443542925,36142.82504850656,37203.27495149345,9,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-1048576-3,int32,18241407.3,18287574.5,556684.8515067769,17587719,19403839,2x2x2,10,17622612.0,17755974.75,18480866.75,18629002.0,724892.0,176039.2069674032,17896370.45434389,18586444.145656113,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-B_CONT-UTOFU-0-1,int32,50810.12,49549.5,6330.35561303429,48139,90660,2x2x2,100,48860.0,49272.5,49842.5,50226.1,570.0,633.0355613034291,49569.37029984528,52050.869700154726,11,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-4096-6,int32,183102035.5,171817229.5,48905165.12456625,101724239,270589410,2x2x2,10,153525935.0,162486722.5,188485402.25,258919289.1,25998679.75,15465171.114026157,152790300.11650872,213413770.88349128,3,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-ring,int32,184784731.8,184783504.5,16430.069823345242,184763440,184814190,2x2x2,10,184764061.0,184775315.0,184796499.75,184802544.0,21184.75,5195.644275737129,184774548.33721957,184794915.26278046,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-4096-1,int32,3262670.33,3266944.0,55214.95021398122,3152519,3413760,2x2x2,100,3185875.1,3223194.75,3295774.75,3332484.0,72580.0,5521.495021398122,3251848.19975806,3273492.4602419403,1,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-65536-6,int32,17185540.6,17317499.5,781671.8650147261,15879239,18147720,2x2x2,10,16202960.9,16719781.5,17793357.5,18121710.0,1073576.0,247186.3476318221,16701055.35864163,17670025.84135837,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-3,int32,191186.69,191074.5,5258.115425912807,180350,211889,2x2x2,100,185258.0,187534.0,193875.0,197525.0,6341.0,525.8115425912807,190156.0993765211,192217.2806234789,2,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-0-1,int32,293803936.3,293798239.5,41322.356674350296,293734639,293869169,2x2x2,10,293760253.0,293777034.0,293834701.75,293847659.9,57667.75,13067.276537680766,293778324.43798614,293829548.1620139,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-segmented_ring,int32,518133.55,518320.0,2336.8754602388776,512829,529610,2x2x2,100,515813.0,517015.0,519004.0,520769.0,1989.0,233.68754602388776,517675.52240979316,518591.5775902068,7,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-rdbc,int32,63244.76,63084.5,877.0911418496432,61550,65870,2x2x2,100,62249.0,62675.0,63801.75,64396.9,1126.75,87.70911418496432,63072.85013619747,63416.669863802534,1,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-4096-6,int32,50579.65,41415.0,14233.644423095984,39500,75229,2x2x2,100,40261.1,40721.75,66844.0,73219.0,26122.25,1423.3644423095984,47789.85569307319,53369.444306926816,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-3,int32,338079.55,336809.5,8011.5007451409465,322669,361119,2x2x2,100,328336.9,332247.5,342697.25,348433.9,10449.75,801.1500745140946,336509.29585395235,339649.8041460476,2,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-4096-3,int32,38165.49,38189.5,921.211526559816,36559,40930,2x2x2,100,37020.0,37352.5,38826.5,39309.1,1474.0,92.1211526559816,37984.932540794274,38346.04745920572,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-1,int32,18242.85,17709.5,5340.747756020159,17129,71050,2x2x2,100,17388.9,17600.0,17832.25,17989.0,232.25,534.0747756020158,17196.06343982005,19289.636560179948,7,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-default,int32,23092671.3,23091724.0,5564.861285083593,23087149,23107369,2x2x2,10,23088355.9,23090149.75,23093259.0,23094778.9,3109.25,1759.7636523755746,23089222.163241345,23096120.436758656,1,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-B_CONT-UTOFU-0-1,int32,69422.42,68500.0,7093.148993930764,66549,136970,2x2x2,100,67725.0,68089.0,69091.5,69644.0,1002.5,709.3148993930764,68032.16279718957,70812.67720281043,3,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-0-6,int32,52993.96,41659.0,15062.673896339744,39259,75430,2x2x2,100,39900.1,40529.75,71591.75,73623.90000000001,31062.0,1506.2673896339743,50041.67591631741,55946.24408368259,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-0-6,int32,331848.89,329914.5,10458.73375681103,310710,353460,2x2x2,100,320762.0,324384.0,339789.25,347147.0,15405.25,1045.873375681103,329798.9781836651,333898.80181633495,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-4096-1,int32,36881622.4,36883099.5,6805.443804615375,36869559,36889890,2x2x2,10,36871449.9,36878319.25,36886384.0,36888098.1,8064.75,2152.07029108665,36877404.34222947,36885840.45777053,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-default,int32,3257840.93,3240639.5,67286.43614425608,3075589,3559099,2x2x2,100,3237044.0,3238741.5,3242617.25,3392985.0,3875.75,6728.643614425608,3244652.788515726,3271029.071484274,19,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-0-3,int32,77644.42,77814.0,1676.2800155418695,72210,82139,2x2x2,100,75599.0,76331.5,79024.0,79573.0,2692.5,167.62800155418694,77315.86911695379,77972.9708830462,1,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-0-6,int32,56960895.8,56527705.0,1212837.2947333776,55685860,59282519,2x2x2,10,55732489.0,56354245.0,57446990.0,58761455.0,1092745.0,383532.8282554412,56209171.45661933,57712620.143380664,1,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,SWING-L-UTOFU-0-6,int32,29157.34,28374.0,5433.709652742133,27790,76020,2x2x2,100,28048.0,28187.25,28664.0,28935.9,476.75,543.3709652742133,28092.33290806254,30222.34709193746,2,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-1048576-3,int32,6928075.6,6922929.0,64624.99194102678,6841110,7061130,2x2x2,10,6864015.0,6883649.25,6963967.5,6977267.1,80318.25,20436.216830367055,6888020.61501248,6968130.584987519,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-4096-3,int32,78349.81,78224.5,3784.402566022432,74630,110120,2x2x2,100,75336.0,76590.0,79416.5,79960.9,2826.5,378.4402566022432,77608.0670970596,79091.5529029404,2,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-segmented_ring,int32,7996.27,7855.0,868.6232093946086,6809,12210,2x2x2,100,7388.0,7607.5,8084.75,8490.0,477.25,86.86232093946086,7826.019850958657,8166.520149041344,8,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-trix6,int32,184115504.6,184110054.5,18179.805439614094,184094440,184151759,2x2x2,10,184094989.0,184105514.25,184124744.25,184137476.9,19230.0,5748.959260789923,184104236.63984886,184126772.56015113,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-ring,int32,3078175.1,3077955.0,4594.720904681719,3069890,3103650,2x2x2,100,3074219.9,3075834.75,3079704.75,3081226.1,3870.0,459.47209046817187,3077274.5347026824,3079075.665297318,5,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-65536-1,int32,19914064.6,20187920.0,671232.799429726,18650630,20374140,2x2x2,10,18655354.1,20077697.25,20287839.0,20334459.0,210141.75,212262.44864089048,19498030.200663857,20330098.999336146,2,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-recursive_doubling,int32,705924.31,704464.5,5570.323142604054,701469,739030,2x2x2,100,703381.0,703837.5,705292.5,707192.0,1455.0,557.0323142604054,704832.5266640497,707016.0933359504,11,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-65536-3,int32,11217905.4,11169004.5,233623.29233533202,10906799,11620079,2x2x2,10,10942619.9,11076016.5,11347832.25,11532122.9,271815.75,73878.1718247007,11073104.183223587,11362706.616776414,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-65536-6,int32,332980.93,330394.5,12300.812521619058,305640,365009,2x2x2,100,315783.1,325957.25,343991.75,349074.0,18034.5,1230.081252161906,330569.97074576264,335391.88925423735,0,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-trix6,int32,13481.23,13289.0,1036.1615534015314,12159,20590,2x2x2,100,12828.9,12999.75,13486.5,14128.000000000002,486.75,103.61615534015314,13278.142335533299,13684.3176644667,11,fugaku,2025_03_26___19_49_06,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
