highest
30010
31089
31300
29999
30579
31889
29829
29750
31100
30169
30349
31100
30759
31219
31770
29719
31069
31339
30039
32099
33110
30089
38550
32849
28990
31089
30650
29469
29440
31689
30620
31569
32329
29619
31589
29370
31069
32729
32240
30110
32130
35869
31169
31539
31759
29569
31080
31830
30600
31589
31859
30119
36819
36880
30090
32790
31820
31149
31230
31840
29770
31699
31230
30450
30959
31210
68479
30979
40370
30030
31089
30579
30119
34630
41479
28870
31779
31250
37300
30490
30620
30640
31549
41980
29450
30539
30539
30690
31710
30720
29620
31650
31870
30430
66529
31220
29420
31290
31659
30089
Average runtime: 0.000032
