highest
84955
85322
85233
85249
85152
85435
85747
85404
85433
84816
85266
85346
84936
85588
85624
85326
85202
84977
85114
85339
85817
85355
84985
85131
85219
85523
85258
85153
85340
85750
85411
85290
85998
85213
85457
85605
85346
88160
85151
85395
85603
85852
85447
85100
85247
85488
85805
85220
85217
85429
85515
85776
85572
85336
85189
85734
86185
85473
85748
85383
85577
85562
85184
85049
85313
85674
85208
85545
85917
85372
85348
85533
85421
85497
85388
85701
85399
85486
85416
85771
85228
85709
85312
85497
85677
85411
126497
85665
85080
85455
85223
85249
85429
85376
85905
85509
85719
85467
85620
85628
Average runtime: 0.000086
