highest
43428856406535
43567425156652
43652627806295
43372700936743
43390584211010
43394285621616
43383514999732
43466927956615
43419372032076
43434091250674
43394312957389
43486454229423
43444121722131
43513432654435
43827758276165
43355756402888
43568287361267
43644620458508
43363015007344
43409927817265
43777400140243
43733958606026
43423805956990
43480761429236
43571483289269
43664870805514
43462285171699
43545225158595
43438192020403
43635238598653
43613828460365
43496619367942
43495742658706
43536320175917
43596814830380
43585627488937
43394848893512
43404859199654
43414240924903
43409369682194
43415653115516
43365819838072
43397376244683
43401594826718
43364364359149
43827368113852
43356184192816
43492222026543
43392680941906
43543802657950
43369567651097
43627356237266
43518159382074
43421783888334
43385471726651
43380010476539
43381954841606
43443543127068
43478178598888
43445920000522
43548233592446
43428147648228
43430297959275
43385109540395
43447460146126
43392871571995
43371212166675
43620504708087
43525824214157
43748067328124
43414258132543
43381563897128
43349372506781
43387987665482
43421001235401
43466719838761
43407309080066
43393313117121
43584224673395
43437357806396
43688480778655
43447514850413
43548240944801
43479961095727
43532199066248
43439652337838
43361677031498
43589160006376
43525622186280
43590512475930
43415866712166
43481475477165
43365394518332
43422921404271
43549553600314
43563332801568
43754064528911
43365790796087
43503782657353
43536895613215
Average runtime: 43485.115141
