highest
890730
85524
64992
1783973
2620915
1770505
912678
183356
125299
78971
59143
58691
57838
57017
56854
57283
58290
58475
58432
72010
57854
57529
57614
57577
57675
57424
57939
58466
57716
57707
57990
56856
56707
56763
56884
66872
57370
56842
56619
56859
56526
57044
57756
57447
57774
57682
57215
57517
57629
57582
57554
57772
57487
57585
57533
57087
62512
60490
57469
57017
56995
57036
57034
57030
56635
56948
57045
57151
57709
58026
57971
57752
57481
57493
58213
58435
58635
58341
57666
57830
57570
57591
57212
57760
57329
56996
61692
57546
57637
74297
59342
58056
57808
58539
57555
59186
57727
57751
57820
58201
Average runtime: 0.000138
