collective_type,array_dim,buffer_size,algo_name,datatype,mean,median,std,min,max,nnodes,n_iter,percentile_10,percentile_25,percentile_75,percentile_90,iqr,standard_error,ci_lower,ci_upper,num_outliers,system,timestamp,test_id,MPI_Op,CUDA,notes,mpi_lib,mpi_lib_version,libswing_version
ALLREDUCE,64,256,default-nonoverlapping,int32,124833.69,69554.5,369078.21218242025,66509,3382849,8x8x8,100,67788.9,68444.25,71114.25,99928.00000000003,2670.0,36907.821218242025,52494.36041224563,197173.0195877544,21,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-65536-6,int32,1362357.79,1083999.5,1130015.8284152108,1070159,8351400,8x8x8,100,1076435.9,1079797.25,1093207.5,1191616.0000000012,13410.25,113001.58284152109,1140874.6876306187,1583840.8923693814,19,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-rdbc,int32,1845236328.2,1845844519.0,2206759.145944206,1840681439,1848132640,8x8x8,10,1843158122.9,1843864826.5,1846689311.5,1847242989.1,2824485.0,697838.5148591615,1843868564.710876,1846604091.689124,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-4096-1,int32,256002.05,199654.5,321806.4459996361,197220,2773969,8x8x8,100,197994.0,198411.5,205554.75,217421.1,7143.25,32180.64459996361,192927.9865840713,319076.1134159287,15,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-0-6,int32,1380121.09,1040810.0,1070811.9856724238,1027969,8029489,8x8x8,100,1033083.0,1036146.75,1289647.5,1560135.0,253500.75,107081.19856724239,1170241.940808205,1590000.2391917952,9,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-trix6,int32,1847451.48,1840419.0,24164.362452942387,1817950,1944699,8x8x8,100,1831404.0,1834579.75,1847122.5,1867689.0000000002,12542.75,2416.4362452942387,1842715.2649592233,1852187.6950407766,11,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-4096-6,int32,394895258.7,393303394.5,15760721.84623191,370072170,418874839,8x8x8,10,379043082.0,383583235.0,406362634.25,412371511.9,22779399.25,4983977.86024669,385126662.0939165,404663855.3060835,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-rdbc,int32,95256.21,78269.5,160799.16117496268,74200,1686109,8x8x8,100,75877.0,76927.5,79927.25,81652.0,2999.75,16079.916117496268,63739.57440970732,126772.8455902927,6,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-recursive_doubling,int32,104005.15,100885.0,8855.983603379884,96470,132270,8x8x8,100,97794.0,98754.75,102504.0,119841.00000000003,3749.25,885.5983603379884,102269.37721373753,105740.92278626245,19,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-rdbc,int32,96584862.6,96545044.5,179424.64230497068,96393730,96860019,8x8x8,10,96412845.1,96427737.25,96698452.5,96851415.9,270715.25,56739.05380447111,96473654.05454323,96696071.14545676,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-nonoverlapping,int32,1343514.47,1337294.5,28310.4552580541,1321199,1537059,8x8x8,100,1328178.9,1331879.0,1343055.0,1357714.0,11176.0,2831.04552580541,1337965.6207694213,1349063.3192305786,9,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-65536-4,int32,1106522.28,1108634.0,23993.83495147001,1054999,1162330,8x8x8,100,1076015.9,1087992.5,1122584.25,1137210.0,34591.75,2399.3834951470008,1101819.488349512,1111225.071650488,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-0-3,int32,485176248.4,483813819.0,6648464.546216671,474689830,495688680,8x8x8,10,479074675.0,481566644.25,489321069.0,494650601.1,7754424.75,2102429.090892248,481055487.3818512,489297009.41814876,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-65536-3,int32,222019.59,220279.5,7653.238486761832,210680,262610,8x8x8,100,214587.9,217052.5,225179.0,230743.9,8126.5,765.3238486761832,220519.55525659467,223519.62474340532,3,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-1,int32,289288.96,251339.5,151281.93273213462,234749,1333790,8x8x8,100,235791.1,238091.5,272922.25,318209.9,34830.75,15128.193273213463,259637.70118450164,318940.2188154984,9,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-trix3,int32,84043812.6,84048674.5,63304.53499324603,83962540,84121350,8x8x8,10,83962981.0,83986986.75,84098877.25,84113348.1,111890.5,20018.651679648934,84004576.04270788,84083049.15729211,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-1,int32,727272.19,662435.0,348431.52474449214,606270,3221340,8x8x8,100,636206.0,648777.5,679404.25,731281.9,30626.75,34843.15247444921,658979.6111500795,795564.7688499204,12,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-ring,int32,3156893.58,3121530.0,168539.97319523373,3075709,4336699,8x8x8,100,3091506.9,3105479.0,3145479.25,3202566.9,40000.25,16853.997319523372,3123859.7452537343,3189927.414746266,9,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-65536-1,int32,370865.5,364255.0,16839.731908720394,358930,446650,8x8x8,100,360860.0,361784.0,368324.0,392606.0,6540.0,1683.9731908720394,367564.9125458908,374166.0874541092,18,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-rdbc,int32,415976.11,412254.5,8779.264531556759,407670,452519,8x8x8,100,410101.1,410971.5,417059.0,426938.0,6087.5,877.9264531556759,414255.37415181485,417696.8458481851,12,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-3,int32,64940.8,64250.0,2867.0823976208767,61609,76639,8x8x8,100,62764.1,63612.25,64914.75,70104.1,1302.5,286.70823976208766,64378.85185006631,65502.748149933694,13,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-default,int32,84797407.2,84793979.5,43244.25440268851,84734959,84872350,8x8x8,10,84756946.0,84768579.0,84812849.0,84859416.1,44270.0,13675.033962825994,84770604.13343287,84824210.26656714,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-B_CONT-UTOFU-4096-1,int32,200281.43,144984.5,319560.9322110275,143270,2720019,8x8x8,100,143828.9,144131.75,147831.75,159091.9,3700.0,31956.093221102747,137647.4872866386,262915.3727133614,23,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-trix3,int32,10622261.3,10623419.5,15590.206220929571,10589909,10642129,8x8x8,10,10603625.9,10619579.0,10631129.75,10640005.0,11550.75,4930.056084986367,10612598.390073428,10631924.209926574,1,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-recursive_doubling,int32,27665.81,28429.5,2905.3669136495128,24039,36280,8x8x8,100,24479.0,24749.25,29939.75,30654.0,5190.5,290.53669136495125,27096.358084924697,28235.261915075305,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,SWING-L-UTOFU-0-1,int32,32558.24,26069.5,23365.951555270167,24789,173979,8x8x8,100,25319.0,25799.0,26269.0,32753.900000000005,470.0,2336.5951555270167,27978.513495167048,37137.966504832955,17,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-trix3,int32,183582.83,153324.5,73487.58576986958,151129,530360,8x8x8,100,151911.0,152526.75,172104.75,228928.00000000015,19578.0,7348.758576986957,169179.26318910555,197986.39681089442,17,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,default-rdbc,int32,143436.85,93719.0,421370.03417774866,88409,4240019,8x8x8,100,90927.9,92059.0,95899.25,97687.0,3840.25,42137.00341777487,60848.32330116126,226025.37669883875,4,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,SWING-L-UTOFU-0-1,int32,35076.95,30139.5,9797.665587121795,28300,72130,8x8x8,100,29085.9,29470.0,39196.75,47860.90000000001,9726.75,979.7665587121795,33156.607544924125,36997.29245507587,4,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-2,int32,58949.75,58909.0,735.4189265138255,57340,60769,8x8x8,100,58018.1,58386.5,59487.5,59850.0,1101.0,73.54189265138254,58805.60789040329,59093.89210959671,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-1048576-6,int32,1826367.51,1734704.5,200441.92281634355,1712279,2859780,8x8x8,100,1722966.0,1726897.5,1752747.5,2138598.0,25850.0,20044.192281634354,1787080.8931279967,1865654.1268720033,22,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-65536-1,int32,120845280.5,120844349.0,32484.003178487714,120783790,120910380,8x8x8,10,120821238.1,120834984.25,120848669.25,120878592.0,13685.0,10272.343756417033,120825146.70623742,120865414.29376258,3,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-default,int32,236438.42,235820.0,4796.36463593085,227610,253729,8x8x8,100,230099.0,234119.0,238169.25,242965.9,4050.25,479.63646359308507,235498.33253135756,237378.50746864246,9,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,default-ring,int32,38533.09,37069.0,8605.435413062132,30720,83129,8x8x8,100,31578.9,34089.25,39000.0,41020.9,4910.75,860.5435413062132,36846.42465903982,40219.755340960175,8,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-1048576-3,int32,67804512.6,67744979.5,2199530.9186050557,64641930,70415979,8x8x8,10,65107176.0,66239382.25,69961466.75,70309122.9,3722084.5,695552.7486754401,66441229.21259613,69167795.98740385,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-B_CONT-UTOFU-0-1,int32,192943.99,137524.5,318674.3055417475,135550,2702840,8x8x8,100,136360.9,136895.0,141264.75,150019.0,4369.75,31867.43055417475,130483.82611381749,255404.1538861825,20,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-4096-5,int32,986458.38,986169.5,29331.775407932844,915830,1060210,8x8x8,100,946840.1,964966.75,1009845.0,1021488.0,44878.25,2933.1775407932846,980709.3520200452,992207.4079799548,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-4096-6,int32,245875180.6,277189855.0,80253857.575933,108287789,313668010,8x8x8,10,108825116.9,211557056.5,306221970.0,309123765.1,94664913.5,25378498.095470775,196133324.33287728,295617036.8671227,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-ring,int32,431797844.7,432335579.5,2590139.7372223013,424747830,433493379,8x8x8,10,430520322.0,431954609.75,433269105.0,433432512.9,1314495.25,819074.102773248,430192459.4585644,433403229.9414356,1,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-4096-1,int32,4581255.81,4564654.5,165467.69995414527,4333199,5656820,8x8x8,100,4430105.0,4507841.75,4646959.0,4680182.1,139117.25,16546.76999541453,4548824.140808987,4613687.479191012,3,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-65536-5,int32,1006235.03,957379.5,167708.08570211448,945089,1995480,8x8x8,100,949595.1,953409.0,962917.5,989433.0000000001,9508.5,16770.808570211448,973364.2452023856,1039105.8147976145,14,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-65536-6,int32,50742764.5,49753249.5,1887199.4239090101,48701670,53927370,8x8x8,10,48861149.1,49455194.75,52190776.75,53102231.1,2735582.0,596784.8578510098,49573066.17861202,51912462.82138798,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-3,int32,643194.71,583884.5,175784.00725369639,574139,1655360,8x8x8,100,577333.1,580151.75,587799.75,862129.1000000008,7648.0,17578.40072536964,608741.0445782754,677648.3754217245,13,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-0-1,int32,964132694.6,963458314.5,1269065.3197002204,963135550,966368409,8x8x8,10,963196857.1,963291967.5,964992237.5,966025059.0,1700270.0,401313.6909782449,963346119.7656827,964919269.4343174,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-segmented_ring,int32,4517120.39,4381589.5,524754.772222859,4271790,7748540,8x8x8,100,4321820.0,4340305.0,4413581.75,4565536.100000003,73276.75,52475.477222285896,4414268.45464432,4619972.32535568,11,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-rdbc,int32,176493.31,176160.0,3724.6358013132294,169740,193519,8x8x8,100,172284.9,173981.5,178634.25,180511.9,4652.75,372.46358013132294,175763.2813829426,177223.3386170574,1,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-4096-6,int32,211378.34,211054.5,3487.1654872915874,201120,230380,8x8x8,100,208565.1,209560.0,212242.25,213442.9,2682.25,348.7165487291587,210694.85556449083,212061.82443550916,5,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-3,int32,795691.36,764260.0,127335.47299483592,753200,1515789,8x8x8,100,757232.9,760469.0,768997.25,777673.0,8528.25,12733.54729948359,770733.6072930122,820649.1127069878,9,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-4096-3,int32,105317.17,103354.5,7600.090823560179,101310,173610,8x8x8,100,102165.0,102566.75,105937.25,109652.0,3370.5,760.0090823560179,103827.5521985822,106806.7878014178,6,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-1,int32,60837.54,59395.0,4304.299765714664,57070,81490,8x8x8,100,57797.1,58497.5,61104.0,65206.00000000002,2606.5,430.42997657146645,59993.89724591993,61681.18275408007,10,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-default,int32,10562297.5,10560939.0,20560.018867533494,10534559,10599900,8x8x8,10,10542380.9,10545399.25,10575837.25,10582764.0,30438.0,6501.648835744155,10549554.268281942,10575040.731718058,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-B_CONT-UTOFU-0-1,int32,207979.44,183894.5,137548.37592954325,162259,1276120,8x8x8,100,163671.0,169619.0,190531.75,219325.90000000002,20912.75,13754.837592954325,181019.95831780953,234938.92168219047,8,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-0-6,int32,211456.05,210659.0,4079.2249025465067,200270,234470,8x8x8,100,208630.0,209856.75,212047.25,213930.0,2190.5,407.92249025465065,210656.52191910087,212255.5780808991,8,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-0-6,int32,910982.01,909009.5,18189.162203536634,875669,1002619,8x8x8,100,893762.0,899359.0,919206.5,930352.9,19847.5,1818.9162203536634,907416.9342081068,914547.0857918932,3,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-4096-1,int32,120856674.7,120865664.5,26803.674089157586,120803659,120882560,8x8x8,10,120813253.0,120853490.0,120874692.5,120877709.0,21202.5,8476.065978257706,120840061.61068262,120873287.78931738,2,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-4096-4,int32,1109401.44,1109919.0,25867.586673079746,1036619,1158149,8x8x8,100,1077168.0,1092041.75,1128157.5,1143967.9,36115.75,2586.7586673079745,1104331.3930120764,1114471.4869879235,1,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-default,int32,2013298.15,2012814.5,8799.402231046004,1991180,2040590,8x8x8,100,2003421.0,2007326.5,2018902.5,2023323.9,11576.0,879.9402231046004,2011573.4671627148,2015022.832837285,1,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-L-UTOFU-0-3,int32,228906.76,228009.5,9527.069124522734,217060,262629,8x8x8,100,219416.9,221139.0,233214.0,238380.1,12075.0,952.7069124522734,227039.45445159354,230774.06554840648,4,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-4096-4,int32,1125788.62,1090975.0,177396.83790178195,899120,2194520,8x8x8,100,1025716.0,1072102.5,1106904.75,1278140.0000000005,34802.25,17739.683790178195,1091018.839771251,1160558.4002287493,24,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-0-6,int32,54017943.8,53990045.0,968870.8259685946,52502340,55782449,8x8x8,10,52983300.0,53447707.5,54578664.25,55002419.9,1130956.75,306383.8568549372,53417431.44056432,54618456.159435675,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,SWING-L-UTOFU-0-6,int32,79770.65,70130.0,27795.069274736008,63200,196369,8x8x8,100,63636.0,64494.0,81484.75,105585.00000000001,16990.75,2779.5069274736006,74322.81642215174,85218.48357784825,8,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-1048576-3,int32,10192745.7,10227669.5,362395.9760565935,9699960,10733760,8x8x8,10,9721236.0,9887292.5,10465574.0,10598301.0,578281.5,114599.66992186806,9968130.346953139,10417361.05304686,0,fugaku,2025_03_27___04_01_47,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
