highest
52719
52249
53874
51416
55857
59182
54010
50722
52144
53753
63161
53413
54885
51118
56193
57484
50434
55858
52714
56173
50675
56041
51516
51052
52791
51511
52324
52532
55735
54726
53673
52791
49490
51416
52645
55482
56790
52988
56256
52302
54203
56511
55086
55800
51866
51238
52159
50578
53782
55329
54989
56324
54061
51769
51304
57685
56052
53965
52917
51548
50044
55800
51781
53253
53855
53555
51539
52980
53223
54419
52246
56328
57203
51495
51374
50823
52229
51974
52179
53032
52905
50135
51737
52958
50673
57190
52582
54022
55276
54013
52395
54581
51114
57853
53002
52704
56802
53892
53736
53346
Average runtime: 0.000054
