#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) Rank16Time(us) Rank17Time(us) Rank18Time(us) Rank19Time(us) Rank20Time(us) Rank21Time(us) Rank22Time(us) Rank23Time(us) Rank24Time(us) Rank25Time(us) Rank26Time(us) Rank27Time(us) Rank28Time(us) Rank29Time(us) Rank30Time(us) Rank31Time(us) Rank32Time(us) Rank33Time(us) Rank34Time(us) Rank35Time(us) Rank36Time(us) Rank37Time(us) Rank38Time(us) Rank39Time(us) Rank40Time(us) Rank41Time(us) Rank42Time(us) Rank43Time(us) Rank44Time(us) Rank45Time(us) Rank46Time(us) Rank47Time(us) Rank48Time(us) Rank49Time(us) Rank50Time(us) Rank51Time(us) Rank52Time(us) Rank53Time(us) Rank54Time(us) Rank55Time(us) Rank56Time(us) Rank57Time(us) Rank58Time(us) Rank59Time(us) Rank60Time(us) Rank61Time(us) Rank62Time(us) Rank63Time(us) 
131072 715.950504 717.790797 718.289986 717.250630 707.568601 707.348809 709.289685 707.380474 710.731372 712.130219 711.278990 710.519031 716.960058 717.788935 717.978925 716.900453 704.700127 706.540421 706.350431 705.679879 703.061000 704.310834 706.590712 702.058896 702.310354 707.101077 707.089901 703.081489 704.821199 705.171376 704.798847 705.979764 705.949962 704.871491 704.800710 705.350190 703.170896 702.578574 705.620274 701.978803 705.249608 705.840066 705.290586 705.411658 704.599544 703.761354 702.811405 704.800710 720.981508 718.709081 718.681142 719.029456 712.849200 706.080347 708.399341 711.748376 714.000314 711.260363 710.619614 713.650137 718.940049 718.951225 719.100237 719.429925 
131072 704.269856 704.670325 705.000013 704.789534 700.220466 700.108707 700.850040 699.689612 702.688470 703.649595 701.248646 702.509657 704.338774 703.709200 703.269616 704.420730 709.660351 704.299659 703.169033 709.189102 702.980906 700.859353 702.120364 699.808821 701.928511 703.400001 703.660771 702.099875 704.560429 704.210252 703.750178 703.429803 703.189522 703.459606 702.381134 702.939928 700.838864 699.529424 703.549013 699.479133 702.301040 703.990459 703.969970 702.580437 702.230260 702.768564 701.060519 702.928752 703.761354 704.720616 703.990459 702.949241 704.770908 702.658668 704.780221 702.921301 703.290105 704.260543 703.910366 702.580437 704.359263 704.519451 703.979284 703.850761 
131072 701.101497 703.599304 702.770427 701.431185 697.748736 713.979825 715.270638 698.080286 702.360645 715.430826 715.078786 702.571124 701.809302 704.169273 703.139231 700.920820 703.241676 704.091042 704.679638 703.051686 702.470541 702.120364 704.729930 700.419769 702.770427 704.320148 704.590231 703.301281 702.550635 703.740865 703.610480 702.820718 703.629106 701.989979 701.449811 703.189522 701.019540 701.818615 704.500824 699.648634 703.979284 705.530867 704.800710 703.699887 702.690333 702.179968 701.181591 703.129917 703.979284 703.839585 704.590231 703.489408 700.399280 715.630129 718.390569 698.920339 701.969489 716.840848 716.339797 701.379031 702.980906 704.830512 704.370439 703.498721 
131072 702.498481 704.370439 704.551116 702.809542 700.639561 702.301040 703.578815 700.419769 704.990700 704.418868 704.489648 704.320148 704.070553 704.860315 704.450533 704.040751 718.019903 718.209893 718.260184 718.280673 716.859475 716.790557 719.020143 714.998692 718.539581 720.139593 719.830394 719.770789 718.660653 717.669725 718.280673 720.160082 718.360767 716.799870 716.589391 718.330964 714.590773 715.810806 718.669966 714.059919 718.278810 718.140975 720.100477 719.839707 717.811286 716.708601 715.240836 717.919320 705.400482 704.620034 705.691054 704.120845 704.649836 704.221427 706.311315 702.859834 704.968348 705.961138 706.519932 705.190003 705.059618 706.080347 705.670565 704.821199 
131072 702.610239 702.679157 702.358782 703.129917 703.489408 703.031197 704.379752 703.290105 706.369057 722.749159 722.998753 706.929713 703.290105 702.949241 702.600926 703.690574 704.150647 703.750178 703.711063 703.798607 706.559047 703.111291 704.949722 704.020262 704.580918 704.729930 705.109909 705.869868 704.139471 703.379512 703.740865 703.420490 704.109669 703.589991 708.490610 704.120845 704.340637 700.568780 702.979043 703.640282 705.819577 704.640523 704.389066 706.790015 703.008845 702.818856 702.060759 702.949241 705.240294 703.409314 703.271478 703.480095 706.769526 702.708960 706.249848 705.661252 706.840307 706.808642 707.130879 707.220286 704.251230 703.500584 702.738762 703.189522 
131072 709.518790 711.670145 712.350011 710.530207 701.140612 699.589029 701.420009 700.989738 705.519691 702.420250 701.749697 706.460327 710.459426 711.040571 710.908324 711.029395 702.189282 702.518970 702.619553 703.049824 701.978803 700.809062 702.951103 700.149685 700.820237 703.949481 703.748316 701.339915 702.360645 701.740384 701.040030 702.658668 702.159479 700.680539 701.470301 701.569021 699.291006 699.169934 702.800229 699.140131 702.669844 705.080107 704.679638 703.170896 701.729208 701.559708 700.779259 702.919438 711.278990 712.048262 712.340698 710.669905 708.829612 702.479854 705.070794 706.609339 708.039850 703.949481 703.459606 707.289204 710.630789 711.940229 711.800531 710.550696 
131072 714.810565 716.889277 716.730952 715.129077 713.009387 711.610541 713.139772 713.061541 715.620816 715.609640 714.858994 716.449693 714.549795 717.308372 716.680661 714.670867 703.148544 703.429803 702.749938 702.418387 701.580197 701.120123 703.630969 699.348748 700.019300 703.409314 702.189282 700.550154 703.070313 702.541322 702.099875 702.809542 702.291727 702.140853 701.609999 703.249127 699.279830 699.570403 702.850521 697.819516 702.070072 702.649355 702.951103 702.030957 701.829791 701.319426 700.689852 701.749697 716.399401 716.609880 716.969371 716.241077 716.049224 712.079927 714.030117 714.048743 716.369599 717.129558 715.829432 715.920702 714.931637 718.161464 716.950744 715.609640 
131072 717.140734 702.690333 702.200457 717.349350 695.949420 698.229298 699.479133 695.839524 699.700788 701.360404 700.300559 699.240714 716.028735 701.518729 702.170655 715.911388 702.580437 701.889396 702.090561 701.818615 701.218843 700.080767 702.088699 699.270517 700.129196 703.889877 702.919438 699.831173 702.461228 701.619312 701.298937 702.379271 703.198835 701.149926 701.390207 703.169033 699.669123 698.909163 701.939687 697.450712 700.989738 702.649355 701.609999 701.060519 701.678917 700.110570 699.380413 701.839104 702.990219 703.331083 702.779740 701.440498 700.909644 699.829310 702.619553 698.730350 701.509416 701.360404 700.810924 700.699165 700.859353 701.839104 702.539459 701.390207 
131072 715.211034 716.770068 716.989860 715.760514 713.819638 712.180510 714.400783 714.529306 716.410577 716.511160 716.509297 717.110932 716.729090 717.459247 717.900693 716.088340 704.530627 705.709681 705.549493 704.949722 703.219324 700.740144 703.400001 700.959936 703.020021 704.679638 704.329461 703.901052 703.390688 704.780221 704.679638 704.528764 704.219565 702.159479 703.230500 703.819096 700.619072 701.069832 704.899430 699.499622 704.851002 705.270097 705.961138 705.700368 702.749938 702.640042 701.829791 703.429803 718.859956 719.390810 718.019903 717.990100 717.429444 712.409616 715.401024 716.000795 718.129799 717.010349 717.410818 718.450174 718.280673 718.630850 718.450174 718.379393 
131072 706.380233 704.221427 703.638420 707.238913 699.039549 701.369718 702.111050 699.350610 702.850521 702.328980 700.939447 703.418627 708.060339 704.109669 703.979284 708.840787 715.941191 718.019903 718.088821 717.198476 706.559047 704.079866 705.741346 704.370439 705.230981 708.069652 707.861036 705.700368 717.610121 718.910247 717.651099 717.928633 718.120486 716.809183 715.779141 717.770308 705.080107 701.799989 705.530867 703.260303 705.748796 706.808642 707.259402 705.299899 717.639923 715.939328 714.000314 717.340037 709.060580 703.848898 704.091042 707.238913 702.310354 702.960417 705.828890 700.971112 703.539699 705.391169 704.620034 703.739002 707.900152 704.571605 703.779981 708.000734 
131072 703.880563 704.919919 705.609098 704.560429 699.501485 699.311495 700.939447 699.089840 703.001395 702.179968 701.259822 702.640042 704.899430 705.190003 705.040991 704.649836 717.490911 716.490671 715.970993 718.601048 714.268535 715.948641 717.489049 711.858273 715.820119 718.569383 717.520714 716.380775 716.960058 717.049465 716.529787 717.150047 716.989860 713.288784 714.091584 717.310235 715.229660 715.050846 717.449933 713.830814 718.170777 718.520954 718.131661 718.060881 716.669485 713.450834 711.839646 716.598704 706.911087 704.759732 705.949962 705.670565 703.830272 702.800229 705.791637 701.239333 704.830512 704.430044 704.819337 704.521313 704.560429 706.749037 705.990940 705.450773 
131072 702.669844 703.118742 704.050064 703.461468 697.858632 699.510798 700.809062 698.380172 700.820237 701.861456 701.330602 701.600686 719.569623 705.068931 704.700127 703.120604 703.750178 705.361366 705.581158 703.319907 702.619553 701.399520 703.198835 701.310113 701.028854 704.279169 704.430044 701.779500 704.949722 705.299899 704.359263 704.780221 704.960898 703.349710 703.640282 705.139711 701.639801 700.239092 703.210011 699.650496 703.359023 704.100356 704.800710 704.670325 703.381374 702.509657 702.070072 703.418627 703.969970 703.040510 703.619793 702.990219 703.049824 701.880082 705.558807 701.161101 704.029575 702.369958 702.518970 703.729689 702.729449 705.260783 704.700127 703.139231 
131072 701.060519 701.708719 701.669604 701.550394 698.769465 699.969009 700.268894 699.739903 702.351332 701.589510 700.738281 702.720135 701.898709 702.479854 701.550394 701.621175 716.330484 715.050846 715.410337 715.889037 715.959817 710.301101 712.830573 714.400783 715.099275 716.269016 715.130940 715.019181 716.580078 715.399161 715.360045 716.280192 721.340999 714.641064 714.469701 721.039250 713.068992 706.929713 710.120425 711.569563 714.549795 713.989139 713.979825 714.620575 719.020143 715.970993 714.499503 719.400123 703.750178 702.010468 702.081248 702.559948 700.600445 702.859834 704.249367 698.341057 700.540841 703.219324 703.129917 699.980184 702.589750 703.109428 701.779500 703.070313 
131072 704.569742 718.640164 719.308853 704.718754 697.039068 698.700547 699.480996 697.389245 700.609758 702.768564 701.360404 701.520592 704.860315 719.390810 717.099756 704.899430 703.688711 703.111291 703.589991 703.370199 715.039670 712.839887 715.179369 712.370500 712.679699 716.410577 715.930015 713.771209 702.040270 703.848898 703.340396 701.939687 708.460808 703.239813 703.310594 707.780942 711.958855 709.841028 712.499022 710.621476 713.109970 715.639442 715.430826 713.888556 707.130879 702.030957 700.868666 706.950203 705.899671 706.380233 706.449151 704.729930 702.729449 701.639801 704.210252 700.630248 702.179968 703.131780 702.548772 701.008365 704.649836 707.339495 705.691054 704.791397 
131072 707.859173 704.890117 704.551116 709.118322 701.449811 700.470060 701.779500 701.569021 704.320148 703.440979 703.670084 704.560429 708.518550 705.059618 704.839826 708.479434 703.789294 704.230741 704.968348 703.990459 703.709200 702.669844 704.521313 702.029094 703.109428 705.860555 705.031678 703.969970 703.839585 706.261024 704.839826 704.489648 704.018399 702.699646 703.411177 704.040751 701.891258 700.259581 703.599304 700.131059 703.651458 703.699887 704.260543 705.080107 703.480095 703.061000 700.909644 703.360885 704.450533 705.320388 705.581158 703.301281 704.340637 703.230500 706.749037 702.390447 704.590231 706.549734 705.990940 704.780221 704.109669 704.988837 705.000013 704.029575 
131072 702.669844 702.310354 702.619553 702.630728 718.558207 700.399280 701.660290 719.130039 705.640763 708.330423 706.730410 706.270337 703.958794 703.148544 702.889636 704.070553 702.830032 703.450292 703.459606 702.679157 701.941550 702.409074 703.949481 700.181350 701.699406 703.571364 703.940168 702.910125 703.079626 703.429803 703.739002 703.688711 701.680779 701.969489 702.330843 703.319907 701.628625 700.261444 703.489408 700.280070 702.820718 704.109669 703.951344 705.339015 701.399520 702.511519 701.149926 701.310113 702.939928 704.601407 704.649836 702.541322 708.119944 702.919438 705.700368 706.570223 708.580017 702.571124 702.770427 708.129257 702.699646 704.580918 704.050064 702.759251 
131072 704.459846 704.668462 704.858452 704.700127 698.909163 700.149685 701.090321 698.819757 702.589750 702.830032 702.219084 702.509657 703.210011 703.960657 704.199076 703.340396 703.660771 703.008845 703.200698 703.850761 702.470541 701.710582 703.908503 700.110570 703.029335 705.800951 705.050305 704.249367 704.200938 703.409314 703.830272 704.070553 703.459606 702.749938 703.150406 703.739002 700.810924 699.721277 703.370199 699.719414 704.880804 704.551116 704.661012 705.659389 702.658668 701.649114 717.319548 702.360645 704.949722 704.281032 704.260543 702.800229 702.958554 702.518970 706.549734 701.110810 703.340396 704.288483 704.029575 703.759491 703.550875 703.949481 704.379752 703.649595 
