highest
54870
55321
54589
53994
53699
53726
53014
52634
52787
53102
54899
52988
53379
53767
54218
53060
53817
53786
54641
52942
53555
52692
52334
52719
52786
53072
52322
53306
54614
52569
52577
52220
52194
53763
53110
53778
51820
53930
53737
54751
54564
52389
52439
53910
53144
52508
52412
54065
53185
52712
54385
52118
53393
52074
54550
53486
52139
53871
52510
52973
53182
52441
53514
53307
53378
52157
53383
53387
52205
52188
54711
52626
53900
52348
53843
53568
52409
54392
52836
52626
52409
52432
52453
52617
52158
52738
52374
52465
52566
52339
52861
52408
53161
53423
52724
53558
52522
52581
52369
52328
Average runtime: 0.000053
