highest
3641295
3660421
3708773
3713482
3630527
3798747
3596964
3622299
3648180
3612143
3673649
3633069
3693699
3683550
3628851
3649347
3611888
3650658
3736087
3640732
3779241
3680620
3609534
3669601
3669175
3785484
3688846
3698811
3705494
3700551
3658560
3640828
3661675
3697940
3656420
3657029
3609433
3622407
3602829
3653166
3649178
3661995
3697414
3677654
3711037
3730343
3684160
3679795
3729003
3633270
3597513
3638822
3605592
3652928
3678549
3786286
3678658
3655462
3664011
3688971
3668481
3737570
3673205
3615887
3649873
3758783
3669644
3776745
3624604
3664091
3662468
3628716
3645323
3677510
3665182
3669586
3686942
3684692
3656911
3689866
3629874
3601513
3636681
3624629
3694937
3595440
3650836
3621432
3614461
3642328
3634619
3665849
3659636
3724208
3670674
3669531
3623851
3661004
3628976
3597662
Average runtime: 0.003665
