Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 167 us | Start: 14775976952753 End: 14775976952920
Timer [== swing_coll_step_utofu (indexes calc)]: 21 us | Start: 14775976952920 End: 14775976952941
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 14775976952941 End: 14775976952947
Timer [== swing_coll_step_utofu (sends)]: 90 us | Start: 14775976952947 End: 14775976953037
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 14775976953037 End: 14775976953049
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 4 us | Start: 14775976953049 End: 14775976953053
Timer [== swing_coll_step_utofu (recv)]: 9 us | Start: 14775976953053 End: 14775976953062
Timer [== swing_coll_step_utofu (aggr)]: 56016 us | Start: 14775976953062 End: 14775977009078
Timer [== swing_coll_step_utofu (recv)]: 28 us | Start: 14775977009078 End: 14775977009106
Timer [== swing_coll_step_utofu (aggr)]: 38 us | Start: 14775977009106 End: 14775977009144
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009144 End: 14775977009151
Timer [== swing_coll_step_utofu (aggr)]: 35 us | Start: 14775977009151 End: 14775977009186
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009186 End: 14775977009193
Timer [== swing_coll_step_utofu (aggr)]: 34 us | Start: 14775977009193 End: 14775977009227
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009227 End: 14775977009234
Timer [== swing_coll_step_utofu (aggr)]: 32 us | Start: 14775977009234 End: 14775977009266
Timer [== swing_coll_step_utofu (recv)]: 6 us | Start: 14775977009266 End: 14775977009272
Timer [== swing_coll_step_utofu (aggr)]: 40 us | Start: 14775977009272 End: 14775977009312
Timer [== swing_coll_step_utofu (recv)]: 6 us | Start: 14775977009312 End: 14775977009318
Timer [== swing_coll_step_utofu (aggr)]: 36 us | Start: 14775977009318 End: 14775977009354
Timer [== swing_coll_step_utofu (recv)]: 6 us | Start: 14775977009354 End: 14775977009360
Timer [== swing_coll_step_utofu (aggr)]: 34 us | Start: 14775977009360 End: 14775977009394
Timer [== swing_coll_step_utofu (recv)]: 6 us | Start: 14775977009394 End: 14775977009400
Timer [== swing_coll_step_utofu (aggr)]: 36 us | Start: 14775977009400 End: 14775977009436
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009436 End: 14775977009443
Timer [== swing_coll_step_utofu (aggr)]: 37 us | Start: 14775977009443 End: 14775977009480
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009480 End: 14775977009487
Timer [== swing_coll_step_utofu (aggr)]: 39 us | Start: 14775977009487 End: 14775977009526
Timer [== swing_coll_step_utofu (recv)]: 8 us | Start: 14775977009526 End: 14775977009534
Timer [== swing_coll_step_utofu (aggr)]: 37 us | Start: 14775977009534 End: 14775977009571
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009571 End: 14775977009578
Timer [== swing_coll_step_utofu (aggr)]: 38 us | Start: 14775977009578 End: 14775977009616
Timer [== swing_coll_step_utofu (recv)]: 8 us | Start: 14775977009616 End: 14775977009624
Timer [== swing_coll_step_utofu (aggr)]: 38 us | Start: 14775977009624 End: 14775977009662
Timer [== swing_coll_step_utofu (recv)]: 11 us | Start: 14775977009662 End: 14775977009673
Timer [== swing_coll_step_utofu (aggr)]: 38 us | Start: 14775977009673 End: 14775977009711
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009711 End: 14775977009718
Timer [== swing_coll_step_utofu (aggr)]: 36 us | Start: 14775977009718 End: 14775977009754
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009754 End: 14775977009761
Timer [== swing_coll_step_utofu (aggr)]: 41 us | Start: 14775977009761 End: 14775977009802
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009802 End: 14775977009809
Timer [== swing_coll_step_utofu (aggr)]: 42 us | Start: 14775977009809 End: 14775977009851
Timer [== swing_coll_step_utofu (recv)]: 7 us | Start: 14775977009851 End: 14775977009858
Timer [== swing_coll_step_utofu (aggr)]: 43 us | Start: 14775977009858 End: 14775977009901
