Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 314 us | Start: 14775912864671 End: 14775912864985
Timer [== swing_coll_step_utofu (indexes calc)]: 25 us | Start: 14775912864985 End: 14775912865010
Timer [== swing_coll_step_utofu (misc)]: 19 us | Start: 14775912865010 End: 14775912865029
Timer [== swing_coll_step_utofu (sends)]: 24 us | Start: 14775912865029 End: 14775912865053
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 38 us | Start: 14775912865053 End: 14775912865091
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 6 us | Start: 14775912865091 End: 14775912865097
Timer [== swing_coll_step_utofu (recv)]: 16 us | Start: 14775912865097 End: 14775912865113
Timer [== swing_coll_step_utofu (aggr)]: 43 us | Start: 14775912865113 End: 14775912865156
Timer [== swing_coll_step_utofu (wait isends)]: 17 us | Start: 14775912865156 End: 14775912865173
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912865173 End: 14775912865177
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 341 us | Start: 14775912864816 End: 14775912865157
Timer [== swing_coll_step_utofu (indexes calc)]: 18 us | Start: 14775912865157 End: 14775912865175
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 14775912865175 End: 14775912865181
Timer [== swing_coll_step_utofu (sends)]: 7 us | Start: 14775912865181 End: 14775912865188
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 18 us | Start: 14775912865188 End: 14775912865206
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 6 us | Start: 14775912865206 End: 14775912865212
Timer [== swing_coll_step_utofu (recv)]: 836 us | Start: 14775912865212 End: 14775912866048
Timer [== swing_coll_step_utofu (aggr)]: 19 us | Start: 14775912866048 End: 14775912866067
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 14775912866067 End: 14775912866075
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866075 End: 14775912866079
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775912865217 End: 14775912865218
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 14775912865218 End: 14775912865227
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775912865227 End: 14775912865232
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912865232 End: 14775912865237
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 10 us | Start: 14775912865237 End: 14775912865247
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775912865247 End: 14775912865252
Timer [== swing_coll_step_utofu (recv)]: 858 us | Start: 14775912865252 End: 14775912866110
Timer [== swing_coll_step_utofu (aggr)]: 11 us | Start: 14775912866110 End: 14775912866121
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 14775912866121 End: 14775912866129
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866129 End: 14775912866133
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 14775912866089 End: 14775912866089
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 14775912866089 End: 14775912866097
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775912866097 End: 14775912866102
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912866102 End: 14775912866107
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 10 us | Start: 14775912866107 End: 14775912866117
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 6 us | Start: 14775912866117 End: 14775912866123
Timer [== swing_coll_step_utofu (recv)]: 71 us | Start: 14775912866123 End: 14775912866194
Timer [== swing_coll_step_utofu (aggr)]: 10 us | Start: 14775912866194 End: 14775912866204
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 14775912866204 End: 14775912866211
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866211 End: 14775912866215
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775912866142 End: 14775912866143
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 14775912866143 End: 14775912866150
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775912866150 End: 14775912866155
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912866155 End: 14775912866160
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 10 us | Start: 14775912866160 End: 14775912866170
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775912866170 End: 14775912866175
Timer [== swing_coll_step_utofu (recv)]: 65 us | Start: 14775912866175 End: 14775912866240
Timer [== swing_coll_step_utofu (aggr)]: 8 us | Start: 14775912866240 End: 14775912866248
Timer [== swing_coll_step_utofu (wait isends)]: 13 us | Start: 14775912866248 End: 14775912866261
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866261 End: 14775912866265
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775912866224 End: 14775912866225
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 14775912866225 End: 14775912866232
Timer [== swing_coll_step_utofu (misc)]: 4 us | Start: 14775912866232 End: 14775912866236
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912866236 End: 14775912866241
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 11 us | Start: 14775912866241 End: 14775912866252
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 13 us | Start: 14775912866252 End: 14775912866265
Timer [== swing_coll_step_utofu (recv)]: 6 us | Start: 14775912866265 End: 14775912866271
Timer [== swing_coll_step_utofu (aggr)]: 9 us | Start: 14775912866271 End: 14775912866280
Timer [== swing_coll_step_utofu (wait isends)]: 12 us | Start: 14775912866280 End: 14775912866292
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866292 End: 14775912866296
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775912866276 End: 14775912866277
Timer [== swing_coll_step_utofu (indexes calc)]: 13 us | Start: 14775912866277 End: 14775912866290
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 14775912866290 End: 14775912866297
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912866297 End: 14775912866302
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 18 us | Start: 14775912866302 End: 14775912866320
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 16 us | Start: 14775912866320 End: 14775912866336
Timer [== swing_coll_step_utofu (recv)]: 6 us | Start: 14775912866336 End: 14775912866342
Timer [== swing_coll_step_utofu (aggr)]: 8 us | Start: 14775912866342 End: 14775912866350
Timer [== swing_coll_step_utofu (wait isends)]: 17 us | Start: 14775912866350 End: 14775912866367
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866367 End: 14775912866371
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 8 us | Start: 14775912866306 End: 14775912866314
Timer [== swing_coll_step_utofu (indexes calc)]: 13 us | Start: 14775912866314 End: 14775912866327
Timer [== swing_coll_step_utofu (misc)]: 12 us | Start: 14775912866327 End: 14775912866339
Timer [== swing_coll_step_utofu (sends)]: 6 us | Start: 14775912866339 End: 14775912866345
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 19 us | Start: 14775912866345 End: 14775912866364
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775912866364 End: 14775912866369
Timer [== swing_coll_step_utofu (recv)]: 81 us | Start: 14775912866369 End: 14775912866450
Timer [== swing_coll_step_utofu (aggr)]: 7 us | Start: 14775912866450 End: 14775912866457
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 14775912866457 End: 14775912866465
Timer [== swing_coll_step_utofu (profile writing)]: 3 us | Start: 14775912866465 End: 14775912866468
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775912866381 End: 14775912866382
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 14775912866382 End: 14775912866389
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775912866389 End: 14775912866394
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912866394 End: 14775912866399
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 9 us | Start: 14775912866399 End: 14775912866408
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775912866408 End: 14775912866413
Timer [== swing_coll_step_utofu (recv)]: 58 us | Start: 14775912866413 End: 14775912866471
Timer [== swing_coll_step_utofu (aggr)]: 8 us | Start: 14775912866471 End: 14775912866479
Timer [== swing_coll_step_utofu (wait isends)]: 13 us | Start: 14775912866479 End: 14775912866492
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866492 End: 14775912866496
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 14775912866478 End: 14775912866478
Timer [== swing_coll_step_utofu (indexes calc)]: 13 us | Start: 14775912866478 End: 14775912866491
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 14775912866491 End: 14775912866497
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912866497 End: 14775912866502
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 10 us | Start: 14775912866502 End: 14775912866512
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775912866512 End: 14775912866517
Timer [== swing_coll_step_utofu (recv)]: 121 us | Start: 14775912866517 End: 14775912866638
Timer [== swing_coll_step_utofu (aggr)]: 7 us | Start: 14775912866638 End: 14775912866645
Timer [== swing_coll_step_utofu (wait isends)]: 6 us | Start: 14775912866645 End: 14775912866651
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866651 End: 14775912866655
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 14775912866664 End: 14775912866664
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 14775912866664 End: 14775912866671
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775912866671 End: 14775912866676
Timer [== swing_coll_step_utofu (sends)]: 4 us | Start: 14775912866676 End: 14775912866680
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 4 us | Start: 14775912866680 End: 14775912866684
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775912866684 End: 14775912866689
Timer [== swing_coll_step_utofu (recv)]: 5 us | Start: 14775912866689 End: 14775912866694
Timer [== swing_coll_step_utofu (aggr)]: 5 us | Start: 14775912866694 End: 14775912866699
Timer [== swing_coll_step_utofu (wait isends)]: 11 us | Start: 14775912866699 End: 14775912866710
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775912866710 End: 14775912866714
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775912866530 End: 14775912866531
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 14775912866531 End: 14775912866539
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775912866539 End: 14775912866544
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775912866544 End: 14775912866549
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 4 us | Start: 14775912866549 End: 14775912866553
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775912866553 End: 14775912866558
Timer [== swing_coll_step_utofu (recv)]: 136 us | Start: 14775912866558 End: 14775912866694
Timer [== swing_coll_step_utofu (aggr)]: 7 us | Start: 14775912866694 End: 14775912866701
Timer [== swing_coll_step_utofu (wait isends)]: 13 us | Start: 14775912866701 End: 14775912866714
Timer [== swing_coll_step_utofu (profile writing)]: 5 us | Start: 14775912866714 End: 14775912866719
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775912866728 End: 14775912866729
Timer [== swing_coll_step_utofu (indexes calc)]: 16 us | Start: 14775912866729 End: 14775912866745
Timer [== swing_coll_step_utofu (misc)]: 11 us | Start: 14775912866745 End: 14775912866756
