Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 166 us | Start: 14775909698026 End: 14775909698192
Timer [== swing_coll_step_utofu (indexes calc)]: 20 us | Start: 14775909698192 End: 14775909698212
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 14775909698212 End: 14775909698219
Timer [== swing_coll_step_utofu (sends)]: 24 us | Start: 14775909698219 End: 14775909698243
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 14775909698243 End: 14775909698255
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775909698255 End: 14775909698260
Timer [== swing_coll_step_utofu (recv)]: 8 us | Start: 14775909698260 End: 14775909698268
Timer [== swing_coll_step_utofu (aggr)]: 56145 us | Start: 14775909698268 End: 14775909754413
Timer [== swing_coll_step_utofu (wait isends)]: 29 us | Start: 14775909754413 End: 14775909754442
Timer [== swing_coll_step_utofu (profile writing)]: 5 us | Start: 14775909754442 End: 14775909754447
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 2 us | Start: 14775909754485 End: 14775909754487
Timer [== swing_coll_step_utofu (indexes calc)]: 10 us | Start: 14775909754487 End: 14775909754497
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 14775909754497 End: 14775909754503
Timer [== swing_coll_step_utofu (sends)]: 9 us | Start: 14775909754503 End: 14775909754512
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 14775909754512 End: 14775909754524
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 6 us | Start: 14775909754524 End: 14775909754530
Timer [== swing_coll_step_utofu (recv)]: 12818 us | Start: 14775909754530 End: 14775909767348
Timer [== swing_coll_step_utofu (aggr)]: 20 us | Start: 14775909767348 End: 14775909767368
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 14775909767368 End: 14775909767375
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 14775909767375 End: 14775909767379
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 14775909767389 End: 14775909767389
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 14775909767389 End: 14775909767397
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775909767397 End: 14775909767402
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775909767402 End: 14775909767407
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 10 us | Start: 14775909767407 End: 14775909767417
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 6 us | Start: 14775909767417 End: 14775909767423
Timer [== swing_coll_step_utofu (recv)]: 4 us | Start: 14775909767423 End: 14775909767427
Timer [== swing_coll_step_utofu (aggr)]: 19 us | Start: 14775909767427 End: 14775909767446
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 14775909767446 End: 14775909767454
Timer [== swing_coll_step_utofu (profile writing)]: 3 us | Start: 14775909767454 End: 14775909767457
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 14775909767467 End: 14775909767468
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 14775909767468 End: 14775909767475
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775909767475 End: 14775909767480
Timer [== swing_coll_step_utofu (sends)]: 4 us | Start: 14775909767480 End: 14775909767484
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 10 us | Start: 14775909767484 End: 14775909767494
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775909767494 End: 14775909767499
Timer [== swing_coll_step_utofu (recv)]: 205 us | Start: 14775909767499 End: 14775909767704
Timer [== swing_coll_step_utofu (aggr)]: 17 us | Start: 14775909767704 End: 14775909767721
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 14775909767721 End: 14775909767728
Timer [== swing_coll_step_utofu (profile writing)]: 3 us | Start: 14775909767728 End: 14775909767731
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 14775909767741 End: 14775909767741
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 14775909767741 End: 14775909767748
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775909767748 End: 14775909767753
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775909767753 End: 14775909767758
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 9 us | Start: 14775909767758 End: 14775909767767
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 5 us | Start: 14775909767767 End: 14775909767772
Timer [== swing_coll_step_utofu (recv)]: 4 us | Start: 14775909767772 End: 14775909767776
Timer [== swing_coll_step_utofu (aggr)]: 15 us | Start: 14775909767776 End: 14775909767791
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 14775909767791 End: 14775909767798
Timer [== swing_coll_step_utofu (profile writing)]: 3 us | Start: 14775909767798 End: 14775909767801
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 14775909767811 End: 14775909767811
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 14775909767811 End: 14775909767818
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 14775909767818 End: 14775909767823
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 14775909767823 End: 14775909767828
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 4 us | Start: 14775909767828 End: 14775909767832
