Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 981 us | Start: 14776009365102 End: 14776009366083
Timer [== swing_coll_step_utofu (indexes calc)]: 36 us | Start: 14776009366083 End: 14776009366119
Timer [== swing_coll_step_utofu (misc)]: 27 us | Start: 14776009366119 End: 14776009366146
Timer [== swing_coll_step_utofu (sends)]: 52 us | Start: 14776009366146 End: 14776009366198
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 52 us | Start: 14776009366198 End: 14776009366250
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 9 us | Start: 14776009366250 End: 14776009366259
Timer [== swing_coll_step_utofu (recv)]: 56 us | Start: 14776009366259 End: 14776009366315
Timer [== swing_coll_step_utofu (aggr)]: 80 us | Start: 14776009366315 End: 14776009366395
Timer [== swing_coll_step_utofu (recv)]: 67 us | Start: 14776009366395 End: 14776009366462
Timer [== swing_coll_step_utofu (aggr)]: 53 us | Start: 14776009366462 End: 14776009366515
Timer [== swing_coll_step_utofu (recv)]: 111 us | Start: 14776009366515 End: 14776009366626
Timer [== swing_coll_step_utofu (aggr)]: 51 us | Start: 14776009366626 End: 14776009366677
Timer [== swing_coll_step_utofu (recv)]: 115 us | Start: 14776009366677 End: 14776009366792
Timer [== swing_coll_step_utofu (aggr)]: 52 us | Start: 14776009366792 End: 14776009366844
Timer [== swing_coll_step_utofu (recv)]: 113 us | Start: 14776009366844 End: 14776009366957
Timer [== swing_coll_step_utofu (aggr)]: 50 us | Start: 14776009366957 End: 14776009367007
Timer [== swing_coll_step_utofu (recv)]: 115 us | Start: 14776009367007 End: 14776009367122
Timer [== swing_coll_step_utofu (aggr)]: 57 us | Start: 14776009367122 End: 14776009367179
Timer [== swing_coll_step_utofu (recv)]: 108 us | Start: 14776009367179 End: 14776009367287
Timer [== swing_coll_step_utofu (aggr)]: 51 us | Start: 14776009367287 End: 14776009367338
Timer [== swing_coll_step_utofu (recv)]: 114 us | Start: 14776009367338 End: 14776009367452
Timer [== swing_coll_step_utofu (aggr)]: 53 us | Start: 14776009367452 End: 14776009367505
Timer [== swing_coll_step_utofu (recv)]: 113 us | Start: 14776009367505 End: 14776009367618
Timer [== swing_coll_step_utofu (aggr)]: 52 us | Start: 14776009367618 End: 14776009367670
Timer [== swing_coll_step_utofu (recv)]: 113 us | Start: 14776009367670 End: 14776009367783
Timer [== swing_coll_step_utofu (aggr)]: 73 us | Start: 14776009367783 End: 14776009367856
Timer [== swing_coll_step_utofu (recv)]: 93 us | Start: 14776009367856 End: 14776009367949
Timer [== swing_coll_step_utofu (aggr)]: 72 us | Start: 14776009367949 End: 14776009368021
Timer [== swing_coll_step_utofu (recv)]: 93 us | Start: 14776009368021 End: 14776009368114
