Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 482 us | Start: 14775994037614 End: 14775994038096
Timer [== swing_coll_step_utofu (indexes calc)]: 25 us | Start: 14775994038096 End: 14775994038121
Timer [== swing_coll_step_utofu (misc)]: 14 us | Start: 14775994038121 End: 14775994038135
Timer [== swing_coll_step_utofu (sends)]: 49 us | Start: 14775994038135 End: 14775994038184
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 23 us | Start: 14775994038184 End: 14775994038207
Timer [== swing_coll_step_utofu (recv + aggregate (init))]: 11 us | Start: 14775994038207 End: 14775994038218
Timer [== swing_coll_step_utofu (recv)]: 73 us | Start: 14775994038218 End: 14775994038291
Timer [== swing_coll_step_utofu (aggr)]: 80 us | Start: 14775994038291 End: 14775994038371
Timer [== swing_coll_step_utofu (recv)]: 84 us | Start: 14775994038371 End: 14775994038455
Timer [== swing_coll_step_utofu (aggr)]: 57 us | Start: 14775994038455 End: 14775994038512
Timer [== swing_coll_step_utofu (recv)]: 107 us | Start: 14775994038512 End: 14775994038619
Timer [== swing_coll_step_utofu (aggr)]: 50 us | Start: 14775994038619 End: 14775994038669
Timer [== swing_coll_step_utofu (recv)]: 116 us | Start: 14775994038669 End: 14775994038785
Timer [== swing_coll_step_utofu (aggr)]: 51 us | Start: 14775994038785 End: 14775994038836
Timer [== swing_coll_step_utofu (recv)]: 114 us | Start: 14775994038836 End: 14775994038950
Timer [== swing_coll_step_utofu (aggr)]: 50 us | Start: 14775994038950 End: 14775994039000
Timer [== swing_coll_step_utofu (recv)]: 115 us | Start: 14775994039000 End: 14775994039115
Timer [== swing_coll_step_utofu (aggr)]: 56 us | Start: 14775994039115 End: 14775994039171
Timer [== swing_coll_step_utofu (recv)]: 110 us | Start: 14775994039171 End: 14775994039281
Timer [== swing_coll_step_utofu (aggr)]: 50 us | Start: 14775994039281 End: 14775994039331
Timer [== swing_coll_step_utofu (recv)]: 115 us | Start: 14775994039331 End: 14775994039446
Timer [== swing_coll_step_utofu (aggr)]: 51 us | Start: 14775994039446 End: 14775994039497
Timer [== swing_coll_step_utofu (recv)]: 114 us | Start: 14775994039497 End: 14775994039611
