highest
151989
146410
146250
140690
149809
146750
144420
145660
146350
147060
145080
145239
141900
147489
168039
142000
142310
142720
144930
142970
140949
144000
138010
143089
142590
140040
147929
142229
145120
144110
139569
142930
143449
139750
138400
147529
142739
144080
139610
146570
146070
186449
159780
142329
143290
142800
142949
145629
145829
143490
146199
143819
140229
151599
142509
148940
148449
141339
143419
145179
143849
144460
140659
140690
144300
144400
142049
144339
146080
145039
143809
142829
140190
141019
140290
142210
146419
141710
146319
189170
195530
148370
147779
139959
169750
146219
145929
145360
142679
144290
142029
141190
139500
144339
144110
144209
143659
141370
142240
146339
Average runtime: 0.000146
