highest
181499
186726
1144179
749466
77600696
270046
206461
190572
192011
186651
205022
45116355
19567088
17107323
16690154
16605232
44383656
54665748
207594
9758124
209250
8890273
209740
207925
1686148
222086
9505868
211314
9774382
214994
9161903
4300627
4591156
4353928
4575402
4310371
4343601
16670647
212015
10140499
210878
9857826
213262
209123
2342361
211765
9873207
209643
9242266
4442574
16934813
212291
8059320
215365
10171035
211877
212014
3445045
210382
10895629
210784
9525106
207619
653412
15964212
206507
9539893
4454266
4420248
4414910
16920011
215034
10282626
208833
8605736
215086
214573
1826240
210744
9309022
211997
10229377
211549
376516
13272115
209195
9665529
4478478
4450048
4413656
16988178
212738
10172089
213153
9827959
212227
210303
2828634
209279
10214909
Average runtime: 0.006826
