highest
1959890
2020109
993119
1336460
1973359
8518349
6646760
1121859
954000
960820
962880
969300
1369089
974149
1242959
961180
955280
1183649
1403180
1245939
960349
958079
954599
965290
955759
1216160
967739
1236180
1405890
966270
1207380
2101079
960449
979180
1172699
959859
2078699
956599
952009
955560
964239
957840
1230049
1316289
946340
1311889
951030
1484520
1020659
950250
1016519
972139
1402219
950549
960500
952229
953990
954140
1179740
949329
1342759
960209
962419
952090
963280
962229
956620
968570
969750
961579
1319620
1230190
951989
1327400
966270
951349
960289
1467609
959209
948300
1461640
956970
959049
1175290
956210
960280
954869
954989
959460
957099
963509
956860
1070559
949979
953459
1431040
1295660
962919
1140210
1211219
Average runtime: 0.001244
