highest
6140770
6144260
6146170
6241870
6141229
6147990
6262159
6128150
6139880
6159659
6169470
6362650
6130910
6161010
6275650
6128940
6150499
6130460
6322930
6150850
6157189
6143929
6122760
6141910
6125700
6137600
6207219
6205760
6139039
6161769
6371470
6223309
6167020
6128199
6133920
6114920
6152720
6131100
6127790
6145730
6141900
6142399
6169600
6135310
6154399
6139080
6131540
6144879
6142979
6123319
6131620
6127460
6122069
6140539
6367610
6139949
6159329
6153749
6168969
6143179
6250579
6125229
6134559
6127980
6145290
6133590
6134740
6123019
6167239
6125379
6145480
6105619
6264149
6144110
6154729
6136959
6127750
6140749
6140829
6126219
6147450
6127950
6126069
6144019
6135670
6138990
6392500
6132870
6147949
6133290
6288950
6117640
6150639
6123660
6168569
6127620
6339089
6131840
6138309
6346180
Average runtime: 0.006165
