highest
55401
54462
54548
54753
54906
54381
54273
54753
53608
54049
53994
53676
53786
54314
54019
53560
53399
53401
53773
54056
53726
53720
53593
53716
53403
53858
53434
53783
53777
53792
53142
53055
53259
53372
52959
53299
53183
53710
53661
53265
53573
53709
53063
53358
53482
52906
53358
52981
52776
53013
53043
53015
53929
53984
52865
53009
52736
53078
52366
53071
53249
52439
52731
51711
52244
52995
52460
51624
52761
52215
52583
52522
52121
51878
52320
52345
52702
52419
51822
51894
52088
52155
52326
52703
52562
52267
52864
51887
52197
52293
52151
52324
52872
51962
51544
52398
52219
52316
52382
52059
Average runtime: 0.000053
