collective_type,array_dim,buffer_size,algo_name,datatype,mean,median,std,min,max,nnodes,n_iter,percentile_10,percentile_25,percentile_75,percentile_90,iqr,standard_error,ci_lower,ci_upper,num_outliers,system,timestamp,test_id,MPI_Op,CUDA,notes,mpi_lib,mpi_lib_version,libswing_version
ALLREDUCE,2097152,8388608,default-trix3,int32,5373046.11,5372824.0,11238.97036685166,5351060,5420420,64x64,100,5360187.0,5365934.0,5379072.5,5384117.0,13138.5,1123.8970366851659,5370843.271808097,5375248.9481919035,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-4,int32,1035703.65,962700.0,195309.7433315343,950669,2221809,64x64,100,954736.0,957909.25,971901.75,1240227.0000000005,13992.5,19530.97433315343,997422.9403070193,1073984.3596929808,19,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-1048576-2,int32,2677305.85,2675075.0,24122.983831123933,2615689,2753579,64x64,100,2650188.0,2661517.25,2689101.75,2710530.1,27584.5,2412.2983831123934,2672577.7451691,2682033.9548309003,3,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-65536-6,int32,15387751.5,14992530.0,1264417.3963100116,14733949,18931230,64x64,10,14741545.0,14902639.25,15093796.5,15860402.999999998,191157.25,399843.88854794175,14604057.478446035,16171445.521553965,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-1048576-2,int32,2540960.84,2498979.0,272314.7562365954,2410510,4828089,64x64,100,2465620.0,2484246.75,2520666.75,2537755.9,36420.0,27231.47562365954,2487587.147777627,2594334.5322223725,5,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,RECDOUB-L-UTOFU-0-2,int32,88159.54,79104.5,24192.95142045979,69720,145999,64x64,100,70757.1,71275.0,83257.5,138865.1,11982.5,2419.295142045979,83417.72152158988,92901.35847841011,20,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-65536-2,int32,795246.45,748585.0,302422.65584548033,737959,3479890,64x64,100,743240.0,745584.75,753124.25,759184.0,7539.5,30242.265584548033,735971.6094542858,854521.2905457141,6,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,SWING-L-UTOFU-0-4,int32,106342.66,106365.0,7054.781497980105,97829,141850,64x64,100,98762.0,100241.75,108894.25,114471.0,8652.5,705.4781497980105,104959.92282639591,107725.3971736041,3,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-0-2,int32,17958391.6,17729039.0,803554.6904652546,17392390,20091290,64x64,10,17398869.1,17576145.0,17852827.5,18579046.099999998,276682.5,254106.30463817914,17460343.24290917,18456439.957090832,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-trix6,int32,12894936.5,12885534.5,31266.438098844723,12840870,12948050,64x64,10,12865349.1,12881634.75,12915356.75,12929248.1,33722.0,9887.315871301416,12875557.36089225,12914315.63910775,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,default-nonoverlapping,int32,156366.61,95460.0,438508.85309020017,92450,3886860,64x64,100,93554.9,94391.5,96916.5,99826.90000000001,2525.0,43850.885309020014,70418.87479432076,242314.34520567922,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-65536-6,int32,2202956.13,1713489.0,1567634.5299603904,1356280,8647609,64x64,100,1363850.0,1367419.75,1876619.0,5724757.100000001,509199.25,156763.45299603904,1895699.7621277634,2510212.497872236,15,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-rdbc,int32,75435855.5,75439335.0,51221.58106642594,75346769,75520040,64x64,10,75391706.9,75400621.75,75458109.0,75499600.1,57487.25,16197.686152486238,75404108.03514113,75467602.96485887,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-0-6,int32,1864126.04,1645530.0,1165540.3040873355,1321479,8872529,64x64,100,1327711.9,1331929.0,1777819.75,1960775.1000000022,445890.75,116554.03040873355,1635680.1403988823,2092571.9396011177,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-trix6,int32,4771836.99,4771029.5,9961.152678112441,4749910,4804289,64x64,100,4760178.0,4766062.25,4777029.0,4784724.0,10966.75,996.1152678112442,4769884.60407509,4773789.37592491,3,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-0-1,int32,318358.61,298400.0,52409.50675344401,279600,580129,64x64,100,292255.0,295086.75,312144.75,371854.10000000003,17058.0,5240.950675344401,308086.34667632496,328630.873323675,17,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-65536-6,int32,3009297.81,2816045.0,735895.3423230242,2669490,7015250,64x64,100,2750653.9,2780480.0,2936940.0,3074915.1,156460.0,73589.53423230242,2865062.3229046874,3153533.2970953127,7,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-rdbc,int32,126306.28,108494.0,156091.41694766204,105490,1669369,64x64,100,106548.0,107376.5,109509.0,115955.0,2132.5,15609.141694766204,95712.36227825824,156900.19772174174,13,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-recursive_doubling,int32,163950.9,162754.5,5161.4705826690115,155829,181170,64x64,100,158543.9,160091.5,167341.5,171574.0,7250.0,516.1470582669011,162939.25176579686,164962.54823420313,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-rdbc,int32,13186078.5,13180294.5,18828.73502123815,13162899,13221900,64x64,10,13168191.9,13174102.5,13194416.5,13212503.1,20314.0,5954.1688126891395,13174408.32912713,13197748.67087287,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-nonoverlapping,int32,1589281.4,1578794.5,40579.356733056855,1567710,1841699,64x64,100,1572486.0,1575737.5,1583709.0,1595129.0,7971.5,4057.9356733056857,1581327.8460803207,1597234.9539196792,10,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-0-4,int32,1206131.7,958660.0,1007575.5365245012,948089,9204860,64x64,100,951905.0,954172.5,975666.75,1387213.0000000002,21494.25,100757.55365245012,1008646.8948411976,1403616.5051588023,24,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,RECDOUB-L-UTOFU-0-4,int32,2083192600.6,2076015770.0,28295492.98438581,2051555179,2135804210,64x64,10,2056067014.9,2063967194.75,2091977477.25,2127047254.1,28010282.5,8947820.534797436,2065654872.3517969,2100730328.848203,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-1,int32,328380.8,298169.5,165094.85200283618,286810,1577540,64x64,100,291056.1,294462.5,302461.5,320074.0,7999.0,16509.48520028362,296022.2090074441,360739.3909925559,11,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-trix3,int32,117384237.3,117363799.0,73274.49624080976,117289669,117512269,64x64,10,117319729.9,117339761.5,117408022.25,117501559.9,68260.75,23171.430252240458,117338821.2967056,117429653.30329439,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-1048576-1,int32,28812194.8,28603035.0,729979.9815878972,28431869,30877480,64x64,10,28489865.0,28537825.0,28653430.0,28906804.0,115605.0,230839.9388145532,28359748.51992348,29264641.080076523,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,RECDOUB-L-UTOFU-0-2,int32,153580.75,152495.0,4690.106402650351,147529,179560,64x64,100,148822.0,149900.0,155941.5,159060.9,6041.5,469.0106402650351,152661.48914508053,154500.01085491947,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-L-UTOFU-0-1,int32,6679624.22,6682414.0,16999.38185660486,6620719,6709040,64x64,100,6657320.0,6668534.75,6694227.25,6697880.1,25692.5,1699.9381856604862,6676292.3411561055,6682956.098843894,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-rdbc,int32,799756.08,798914.5,3761.662209634717,793790,811789,64x64,100,796253.0,797367.25,800772.25,805409.0,3405.0,376.1662209634717,799018.7942069116,800493.3657930883,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-default,int32,117416397.6,117412600.0,47394.50350972498,117357430,117515379,64x64,10,117359220.1,117392370.0,117428209.25,117469686.0,35839.25,14987.457966357513,117387022.18238594,117445773.01761405,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-65536-2,int32,2673835.72,2720004.5,97405.55990115851,2486449,2878409,64x64,100,2527202.0,2564017.25,2739261.75,2764242.0,175244.5,9740.555990115852,2654744.2302593733,2692927.209740627,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-trix3,int32,15849334.7,15849615.0,8776.738967293033,15835900,15864180,64x64,10,15836493.1,15846446.75,15853270.0,15858698.1,6823.25,2775.448556540005,15843894.820829181,15854774.579170818,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-B_CONT-UTOFU-0-2,int32,760760.26,759139.0,6518.2750067046345,749609,789040,64x64,100,754173.9,756185.0,763665.0,768294.1,7480.0,651.8275006704635,759482.6780986859,762037.8419013141,4,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-recursive_doubling,int32,54395.87,48779.5,14830.78339243866,40249,106349,64x64,100,42762.1,44196.5,57732.5,74017.00000000003,13536.0,1483.078339243866,51489.03645508202,57302.70354491798,9,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-0-2,int32,661179.47,576449.5,496630.530636053,569130,4006169,64x64,100,572446.1,573849.0,579561.75,585020.9,5712.75,49663.0530636053,563839.8859953335,758519.0540046664,6,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,SWING-L-UTOFU-0-1,int32,48751.37,46290.0,7586.730378194162,42950,87029,64x64,100,43371.1,43940.0,50569.0,54983.9,6629.0,758.6730378194162,47264.37084587395,50238.369154126056,6,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-trix3,int32,687729.39,680189.5,20953.591576082432,674079,777540,64x64,100,675646.9,677421.75,688851.5,700476.0,11429.75,2095.359157608243,683622.4860510878,691836.2939489122,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,default-rdbc,int32,210662.26,129035.0,709902.039402345,123050,7191890,64x64,100,125714.9,127047.25,135054.25,142776.10000000003,8007.0,70990.2039402345,71521.4602771404,349803.05972285965,7,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,SWING-L-UTOFU-0-1,int32,64486.04,56960.0,20054.616858766443,44589,121510,64x64,100,45795.0,46464.25,81014.0,93186.1,34549.75,2005.4616858766444,60555.33509568178,68416.74490431823,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-B_CONT-UTOFU-65536-1,int32,656721.61,646095.0,25864.220893390953,642370,818559,64x64,100,643248.9,644694.75,654217.25,680415.9000000001,9522.5,2586.4220893390952,651652.2227048953,661790.9972951047,18,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-2,int32,140852.38,107949.5,69060.6558733127,92749,473410,64x64,100,93929.0,95609.75,165179.25,253861.10000000003,69569.5,6906.06558733127,127316.49144883071,154388.26855116928,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-1048576-6,int32,2772964.38,2453230.0,1145847.1528223325,2197660,7785410,64x64,100,2230734.9,2272307.5,2569624.0,3172125.0000000005,297316.5,114584.71528223324,2548378.3380468227,2997550.421953177,12,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,RECDOUB-L-UTOFU-0-6,int32,2063276718.3,2060473969.5,20135751.158165526,2045949519,2116564959,64x64,10,2047905696.9,2051579162.25,2064379966.5,2073237267.0,12800804.25,6367483.605817641,2050796450.4325974,2075756986.1674025,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-0-2,int32,226397233.5,224985174.5,3431430.2825184604,222896539,232175979,64x64,10,223308325.0,223547862.5,229172152.25,230838246.9,5624289.75,1085113.5324833398,224270410.97633266,228524056.02366734,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,SWING-L-UTOFU-0-2,int32,80060.67,80119.5,6455.820072554061,69529,109269,64x64,100,71174.1,77660.0,82186.5,87378.0,4526.5,645.5820072554061,78795.32926577941,81326.01073422059,10,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,RECDOUB-L-UTOFU-0-2,int32,76505.15,77634.0,4903.961038401673,68569,88290,64x64,100,69970.0,70356.75,79124.75,81659.0,8768.0,490.3961038401673,75543.97363647327,77466.32636352672,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-default,int32,843124.99,841779.0,7556.039795007526,830370,866990,64x64,100,835522.9,837215.0,848037.25,852587.9,10822.25,755.6039795007525,841644.0062001785,844605.9737998215,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-6,int32,1670506.72,1561099.5,815249.5378912152,1278859,5997529,64x64,100,1282226.1,1285979.25,1660207.25,1754861.0,374228.0,81524.95378912152,1510717.8105733218,1830295.6294266782,6,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,RECDOUB-B_CONT-UTOFU-65536-1,int32,248602295.5,249917774.5,4639430.7880567815,235535500,251155350,64x64,10,247477933.0,249590509.75,250335426.5,250900298.1,744916.75,1467116.833696934,245726746.505954,251477844.494046,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-L-UTOFU-0-6,int32,676802.55,676059.5,7179.826567747253,660659,699069,64x64,100,668214.0,672816.5,682329.25,685776.0,9512.75,717.9826567747252,675395.3039927216,678209.7960072785,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-2,int32,578928.19,577969.0,5977.373974430747,570190,615119,64x64,100,572804.9,575621.75,580964.25,583949.9,5342.5,597.7373974430747,577756.6247010115,580099.7552989884,3,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-1048576-2,int32,17694142.3,17657074.0,199911.549834226,17359760,18085479,64x64,10,17522029.1,17612394.0,17763977.5,17931120.0,151583.5,63217.58280504105,17570235.83770212,17818048.76229788,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-L-UTOFU-0-1,int32,52918026.48,52922384.5,21658.408681054007,52845910,52953809,64x64,100,52890610.9,52904371.5,52933000.0,52942068.0,28628.5,2165.8408681054007,52913781.43189851,52922271.52810148,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-0-1,int32,2364868310.5,2364729649.5,674544.3322143476,2364379790,2366687659,64x64,10,2364385216.1,2364506574.75,2364878116.75,2365197106.9,371542.0,213309.64725546289,2364450223.591379,2365286397.408621,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-rdbc,int32,177755.47,175850.0,6306.019996083909,169800,206379,64x64,100,173129.1,174044.0,178221.75,185025.0,4177.75,630.6019996083909,176519.49008076754,178991.44991923246,11,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-65536-1,int32,3831065.0,3830759.0,19639.37924608915,3800070,3904939,64x64,100,3807403.1,3816007.25,3840957.25,3852901.1,24950.0,1963.937924608915,3827215.6816677665,3834914.3183322335,4,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-65536-4,int32,95077488.5,100560394.5,9847129.895244166,80234610,102216450,64x64,10,80603160.0,86301666.5,101402862.25,101938601.1,15101195.75,3113935.8884506817,88974174.15863666,101180802.84136334,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-0-2,int32,20050639.8,20032545.0,214943.1875278261,19599430,20423579,64x64,10,19900551.1,19982025.0,20163347.5,20240645.9,181322.5,67971.00401246271,19917416.632135574,20183862.967864428,1,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-1,int32,106426.88,91335.0,25160.011700580213,85089,168060,64x64,100,85455.1,86015.0,131994.0,144442.00000000003,45979.0,2516.001170058021,101495.51770668628,111358.24229331373,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-1048576-6,int32,15101615.6,15092574.5,506438.20762374904,14409189,15745479,64x64,10,14444298.9,14660362.5,15487397.25,15715815.9,827034.75,160149.8230224297,14787721.946876038,15415509.253123961,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-default,int32,15869363.5,15867969.5,14990.163302423805,15843080,15900619,64x64,10,15856597.1,15864071.75,15872355.0,15883654.0,8283.25,4740.305853353066,15860072.500527428,15878654.499472572,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-B_CONT-UTOFU-0-1,int32,272014.07,224294.5,310189.9780173257,201570,2681979,64x64,100,212534.9,215549.75,226084.0,231047.0,10534.25,31018.99780173257,211216.8343086042,332811.3056913958,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-0-6,int32,2879793.78,2565309.5,1230137.3628446932,2439550,12119079,64x64,100,2484304.0,2517199.0,2687037.5,3014319.0,169838.5,123013.73628446933,2638686.85688244,3120900.7031175597,11,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-0-6,int32,313859.17,312829.5,3787.1172962099454,306509,329130,64x64,100,310360.9,311629.75,314941.5,318087.1,3311.75,378.71172962099456,313116.8950099428,314601.44499005715,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-0-6,int32,3742672.65,3745719.5,90094.83835441731,3538449,3984120,64x64,100,3626443.0,3685891.5,3805389.25,3861139.9,119497.75,9009.483835441732,3725014.061682534,3760331.238317466,0,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-B_CONT-UTOFU-65536-6,int32,2180956.15,1728869.5,1429377.4876955121,1341760,8480599,64x64,100,1365223.1,1473959.25,2145036.5,3288296.000000001,671077.25,142937.74876955122,1900798.1624116795,2461114.1375883203,12,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-default,int32,5378515.06,5377754.5,10239.434033661088,5356200,5408169,64x64,100,5366414.9,5370722.5,5384439.25,5390826.0,13716.75,1023.9434033661088,5376508.130929402,5380521.989070597,2,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-L-UTOFU-0-2,int32,39895308.85,39866619.5,458071.2024492045,39001440,41305580,64x64,100,39427541.1,39619579.25,40071040.0,40317751.0,451460.75,45807.12024492045,39805526.89431996,39985090.805680044,8,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-1,int32,300482.45,297900.0,16231.638865191648,273619,428960,64x64,100,289340.0,295112.5,302911.75,308167.0,7799.25,1623.1638865191649,297301.04878242244,303663.8512175776,13,fugaku,2025_04_06___02_35_52,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
