highest
668590
692629
660640
663929
653909
651499
648250
649120
677829
652749
649569
691319
650160
682570
849309
930220
812120
661239
649510
664939
651189
650439
658420
649880
648360
649669
649760
651239
723559
686420
651729
649359
649989
649230
648799
649660
649659
649469
648539
650250
647730
649560
649660
654069
650469
648619
655599
652710
648360
658250
651829
647020
651329
647840
648590
651009
656420
651540
669119
651310
663629
664419
648379
651600
652669
649919
649900
648720
649589
650130
650860
651590
664540
737290
934869
762580
652489
666549
649529
647749
648760
648390
648379
645989
647229
649199
678729
670529
710299
664769
680019
648970
649020
657089
658720
653140
648099
658839
648529
647540
Average runtime: 0.000667
