highest
7418541912102
7290769551673
7375389608569
7534505545208
7703211441821
7240548142817
7171375056714
7410255381273
7330372899559
7370077908944
7280533163338
7174946777013
7112775977930
7430538535572
7353822755248
7331588911711
7138526269500
7121866955003
7208858984995
7450056894867
7239355188175
7392366739168
7245224920552
7267490182584
7218291076242
7350133120780
7383323069461
7282663568730
7328155783397
7195995708116
7101828219674
7435882636400
7450534866620
7300542474695
7217866602331
7193371848643
7270793479165
7351463810209
7389110958229
7266452888416
7117031503639
7169381055973
7180888513630
7289023772955
7308386726890
7197361172075
7179533849011
7300569843209
7279408652266
7384860366983
7430492739331
7277627378698
7303754124222
7315898714296
7080837303874
7361463628967
7318537574064
7305351057311
7183241567872
7127419790322
7219777386126
7378564884675
7350094468620
7229749419366
7134525843412
7314070058782
7240994869789
7375047187451
7301761565940
7196240439952
7139767498756
7299257541490
7205887739019
7331669807172
7216871792024
7167468636907
7285818355285
7265466267654
7128832580292
7405197032767
7295426744349
7162463061376
7327299283133
7208254509350
7222594490940
7288608110229
7312643711884
7144985072955
7209087443698
7329102613311
7175646098403
7373364624072
7232845859562
7244437483223
7345167503899
7264847889018
7250636485878
7369430293238
7205371453437
7191727263943
Average runtime: 7277.814825
