highest
1591300
138940
161680
152250
1679430
3374950
156049
138500
116290
117240
125989
116899
121440
141259
130400
133660
113480
125160
116629
127670
130520
131289
129500
126739
121350
145339
131400
125510
119040
135030
128549
119439
126820
112370
106620
134319
119209
118250
116779
120239
151189
135709
124329
115489
126210
131060
118889
132319
154189
111280
119019
129549
132290
150440
134720
135720
118020
132310
148069
138010
133769
149030
134419
121889
144470
127870
136610
150940
123680
144239
133660
104859
131970
162560
131740
105280
120840
120259
132150
144029
128319
129339
141329
122020
155249
144339
123969
146229
122900
150150
122150
143150
130799
126799
131319
148770
133099
127280
153560
118099
Average runtime: 0.000194
