Timer [== swing_coll_b (memcpy)]: 4510 us | Start: 1725307787633949 End: 1725307787638459
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 528 us | Start: 1725307787638459 End: 1725307787638987
Timer [== swing_coll_step_utofu (indexes calc)]: 19 us | Start: 1725307787638987 End: 1725307787639006
Timer [== swing_coll_step_utofu (misc)]: 10 us | Start: 1725307787639006 End: 1725307787639016
Timer [== swing_coll_step_utofu (sends)]: 19 us | Start: 1725307787639016 End: 1725307787639035
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 56 us | Start: 1725307787639035 End: 1725307787639091
Timer [== swing_coll_step_utofu (recv + aggregate)]: 7759 us | Start: 1725307787639091 End: 1725307787646850
Timer [== swing_coll_step_utofu (wait isends)]: 18 us | Start: 1725307787646850 End: 1725307787646868
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 12 us | Start: 1725307787646868 End: 1725307787646880
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 1725307787646880 End: 1725307787646888
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 1725307787646888 End: 1725307787646893
Timer [== swing_coll_step_utofu (sends)]: 6 us | Start: 1725307787646893 End: 1725307787646899
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 11 us | Start: 1725307787646899 End: 1725307787646910
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5345 us | Start: 1725307787646910 End: 1725307787652255
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 1725307787652255 End: 1725307787652262
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 4 us | Start: 1725307787652262 End: 1725307787652266
Timer [== swing_coll_step_utofu (indexes calc)]: 11 us | Start: 1725307787652266 End: 1725307787652277
Timer [== swing_coll_step_utofu (misc)]: 4 us | Start: 1725307787652277 End: 1725307787652281
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 1725307787652281 End: 1725307787652286
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725307787652286 End: 1725307787652298
Timer [== swing_coll_step_utofu (recv + aggregate)]: 1985 us | Start: 1725307787652298 End: 1725307787654283
Timer [== swing_coll_step_utofu (wait isends)]: 15 us | Start: 1725307787654283 End: 1725307787654298
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 4 us | Start: 1725307787654298 End: 1725307787654302
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 1725307787654302 End: 1725307787654310
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 1725307787654310 End: 1725307787654315
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 1725307787654315 End: 1725307787654320
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 14 us | Start: 1725307787654320 End: 1725307787654334
Timer [== swing_coll_step_utofu (recv + aggregate)]: 1345 us | Start: 1725307787654334 End: 1725307787655679
Timer [== swing_coll_step_utofu (wait isends)]: 14 us | Start: 1725307787655679 End: 1725307787655693
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 4 us | Start: 1725307787655693 End: 1725307787655697
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 1725307787655697 End: 1725307787655704
Timer [== swing_coll_step_utofu (misc)]: 11 us | Start: 1725307787655704 End: 1725307787655715
Timer [== swing_coll_step_utofu (sends)]: 6 us | Start: 1725307787655715 End: 1725307787655721
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 28 us | Start: 1725307787655721 End: 1725307787655749
Timer [== swing_coll_step_utofu (recv + aggregate)]: 263 us | Start: 1725307787655749 End: 1725307787656012
Timer [== swing_coll_step_utofu (wait isends)]: 153 us | Start: 1725307787656012 End: 1725307787656165
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 4 us | Start: 1725307787656165 End: 1725307787656169
Timer [== swing_coll_step_utofu (indexes calc)]: 6 us | Start: 1725307787656169 End: 1725307787656175
Timer [== swing_coll_step_utofu (misc)]: 4 us | Start: 1725307787656175 End: 1725307787656179
Timer [== swing_coll_step_utofu (sends)]: 4 us | Start: 1725307787656179 End: 1725307787656183
