highest
1413360
1415380
1403280
1401240
1423940
1418109
1396880
1411299
1400949
1408979
1421260
1408459
1411140
1404049
1422620
1408779
1409149
1405249
1403980
1412870
1397470
1430569
1406729
1407520
1419339
1421830
1394200
1428430
1425419
1405310
1390830
1419920
1399770
1418680
1418130
1416420
1413820
1420820
1396499
1412399
1417580
1428080
1404220
1401980
1411870
1414269
1405399
1398829
1412240
1408859
1397769
1404989
1413239
1406370
1410600
1410630
1414819
1426319
1404849
1410540
1407470
1409649
1407919
1401960
1412259
1394800
1421689
1407079
1416689
1424459
1405860
1410789
1390460
1420220
1391620
1410810
1412829
1411530
1397899
1404889
1412640
1417009
1420139
1406160
1401109
1407479
1408569
1440100
1409450
1405899
1406910
1410650
1428870
1418139
1412620
1393369
1410030
1398029
1410490
1424329
Average runtime: 0.001411
