Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 165 us | Start: 1725471999135626 End: 1725471999135791
Timer [== swing_coll_step_utofu (indexes calc)]: 21 us | Start: 1725471999135791 End: 1725471999135812
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471999135812 End: 1725471999135819
Timer [== swing_coll_step_utofu (sends)]: 57 us | Start: 1725471999135819 End: 1725471999135876
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725471999135876 End: 1725471999135888
Timer [== swing_coll_step_utofu (recv + aggregate)]: 59472 us | Start: 1725471999135888 End: 1725471999195360
Timer [== swing_coll_step_utofu (wait isends)]: 36 us | Start: 1725471999195360 End: 1725471999195396
Timer [== swing_coll_step_utofu (profile writing)]: 5 us | Start: 1725471999195396 End: 1725471999195401
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471999195455 End: 1725471999195456
Timer [== swing_coll_step_utofu (indexes calc)]: 11 us | Start: 1725471999195456 End: 1725471999195467
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471999195467 End: 1725471999195474
Timer [== swing_coll_step_utofu (sends)]: 25 us | Start: 1725471999195474 End: 1725471999195499
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 14 us | Start: 1725471999195499 End: 1725471999195513
Timer [== swing_coll_step_utofu (recv + aggregate)]: 17470 us | Start: 1725471999195513 End: 1725471999212983
Timer [== swing_coll_step_utofu (wait isends)]: 21 us | Start: 1725471999212983 End: 1725471999213004
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471999213004 End: 1725471999213008
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471999213027 End: 1725471999213028
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 1725471999213028 End: 1725471999213037
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725471999213037 End: 1725471999213043
