Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 867 us | Start: 1725471974587305 End: 1725471974588172
Timer [== swing_coll_step_utofu (indexes calc)]: 39 us | Start: 1725471974588172 End: 1725471974588211
Timer [== swing_coll_step_utofu (misc)]: 17 us | Start: 1725471974588211 End: 1725471974588228
Timer [== swing_coll_step_utofu (sends)]: 40 us | Start: 1725471974588228 End: 1725471974588268
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 57 us | Start: 1725471974588268 End: 1725471974588325
Timer [== swing_coll_step_utofu (recv + aggregate)]: 4074 us | Start: 1725471974588325 End: 1725471974592399
Timer [== swing_coll_step_utofu (wait isends)]: 12 us | Start: 1725471974592399 End: 1725471974592411
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471974592411 End: 1725471974592415
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1271 us | Start: 1725471974587385 End: 1725471974588656
Timer [== swing_coll_step_utofu (indexes calc)]: 29 us | Start: 1725471974588656 End: 1725471974588685
Timer [== swing_coll_step_utofu (misc)]: 12 us | Start: 1725471974588685 End: 1725471974588697
Timer [== swing_coll_step_utofu (sends)]: 14 us | Start: 1725471974588697 End: 1725471974588711
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 64 us | Start: 1725471974588711 End: 1725471974588775
Timer [== swing_coll_step_utofu (recv + aggregate)]: 3991 us | Start: 1725471974588775 End: 1725471974592766
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 1725471974592766 End: 1725471974592774
Timer [== swing_coll_step_utofu (profile writing)]: 5 us | Start: 1725471974592774 End: 1725471974592779
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1315 us | Start: 1725471974587415 End: 1725471974588730
Timer [== swing_coll_step_utofu (indexes calc)]: 29 us | Start: 1725471974588730 End: 1725471974588759
Timer [== swing_coll_step_utofu (misc)]: 8 us | Start: 1725471974588759 End: 1725471974588767
Timer [== swing_coll_step_utofu (sends)]: 25 us | Start: 1725471974588767 End: 1725471974588792
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 32 us | Start: 1725471974588792 End: 1725471974588824
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5662 us | Start: 1725471974588824 End: 1725471974594486
Timer [== swing_coll_step_utofu (wait isends)]: 9 us | Start: 1725471974594486 End: 1725471974594495
Timer [== swing_coll_step_utofu (profile writing)]: 5 us | Start: 1725471974594495 End: 1725471974594500
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1313 us | Start: 1725471974587401 End: 1725471974588714
Timer [== swing_coll_step_utofu (indexes calc)]: 37 us | Start: 1725471974588714 End: 1725471974588751
Timer [== swing_coll_step_utofu (misc)]: 14 us | Start: 1725471974588751 End: 1725471974588765
Timer [== swing_coll_step_utofu (sends)]: 18 us | Start: 1725471974588765 End: 1725471974588783
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 31 us | Start: 1725471974588783 End: 1725471974588814
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5714 us | Start: 1725471974588814 End: 1725471974594528
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 1725471974594528 End: 1725471974594536
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471974594536 End: 1725471974594540
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1293 us | Start: 1725471974587416 End: 1725471974588709
Timer [== swing_coll_step_utofu (indexes calc)]: 70 us | Start: 1725471974588709 End: 1725471974588779
Timer [== swing_coll_step_utofu (misc)]: 13 us | Start: 1725471974588779 End: 1725471974588792
Timer [== swing_coll_step_utofu (sends)]: 13 us | Start: 1725471974588792 End: 1725471974588805
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 28 us | Start: 1725471974588805 End: 1725471974588833
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5721 us | Start: 1725471974588833 End: 1725471974594554
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 1725471974594554 End: 1725471974594562
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471974594562 End: 1725471974594566
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1309 us | Start: 1725471974587448 End: 1725471974588757
Timer [== swing_coll_step_utofu (indexes calc)]: 16 us | Start: 1725471974588757 End: 1725471974588773
Timer [== swing_coll_step_utofu (misc)]: 8 us | Start: 1725471974588773 End: 1725471974588781
Timer [== swing_coll_step_utofu (sends)]: 14 us | Start: 1725471974588781 End: 1725471974588795
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 36 us | Start: 1725471974588795 End: 1725471974588831
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5806 us | Start: 1725471974588831 End: 1725471974594637
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 1725471974594637 End: 1725471974594644
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471974594644 End: 1725471974594648
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 5 us | Start: 1725471974594597 End: 1725471974594602
Timer [== swing_coll_step_utofu (indexes calc)]: 15 us | Start: 1725471974594602 End: 1725471974594617
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725471974594617 End: 1725471974594623
Timer [== swing_coll_step_utofu (sends)]: 6 us | Start: 1725471974594623 End: 1725471974594629
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725471974594629 End: 1725471974594642
Timer [== swing_coll_step_utofu (recv + aggregate)]: 2553 us | Start: 1725471974594642 End: 1725471974597195
Timer [== swing_coll_step_utofu (wait isends)]: 18 us | Start: 1725471974597195 End: 1725471974597213
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471974597213 End: 1725471974597217
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471974592471 End: 1725471974592472
Timer [== swing_coll_step_utofu (indexes calc)]: 11 us | Start: 1725471974592472 End: 1725471974592483
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 1725471974592483 End: 1725471974592488
Timer [== swing_coll_step_utofu (sends)]: 7 us | Start: 1725471974592488 End: 1725471974592495
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725471974592495 End: 1725471974592508
Timer [== swing_coll_step_utofu (recv + aggregate)]: 4732 us | Start: 1725471974592508 End: 1725471974597240
Timer [== swing_coll_step_utofu (wait isends)]: 9 us | Start: 1725471974597240 End: 1725471974597249
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471974597249 End: 1725471974597253
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471974594662 End: 1725471974594663
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 1725471974594663 End: 1725471974594672
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725471974594672 End: 1725471974594678
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 1725471974594678 End: 1725471974594683
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725471974594683 End: 1725471974594695
Timer [== swing_coll_step_utofu (recv + aggregate)]: 2551 us | Start: 1725471974594695 End: 1725471974597246
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 1725471974597246 End: 1725471974597253
