Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 953 us | Start: 1725471991531444 End: 1725471991532397
Timer [== swing_coll_step_utofu (indexes calc)]: 42 us | Start: 1725471991532397 End: 1725471991532439
Timer [== swing_coll_step_utofu (misc)]: 20 us | Start: 1725471991532439 End: 1725471991532459
Timer [== swing_coll_step_utofu (sends)]: 35 us | Start: 1725471991532459 End: 1725471991532494
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 63 us | Start: 1725471991532494 End: 1725471991532557
Timer [== swing_coll_step_utofu (recv + aggregate)]: 4352 us | Start: 1725471991532557 End: 1725471991536909
Timer [== swing_coll_step_utofu (wait isends)]: 20 us | Start: 1725471991536909 End: 1725471991536929
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471991536929 End: 1725471991536933
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1418 us | Start: 1725471991531529 End: 1725471991532947
Timer [== swing_coll_step_utofu (indexes calc)]: 32 us | Start: 1725471991532947 End: 1725471991532979
Timer [== swing_coll_step_utofu (misc)]: 8 us | Start: 1725471991532979 End: 1725471991532987
Timer [== swing_coll_step_utofu (sends)]: 15 us | Start: 1725471991532987 End: 1725471991533002
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 41 us | Start: 1725471991533002 End: 1725471991533043
Timer [== swing_coll_step_utofu (recv + aggregate)]: 3977 us | Start: 1725471991533043 End: 1725471991537020
Timer [== swing_coll_step_utofu (wait isends)]: 16 us | Start: 1725471991537020 End: 1725471991537036
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471991537036 End: 1725471991537040
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1403 us | Start: 1725471991531583 End: 1725471991532986
Timer [== swing_coll_step_utofu (indexes calc)]: 19 us | Start: 1725471991532986 End: 1725471991533005
Timer [== swing_coll_step_utofu (misc)]: 11 us | Start: 1725471991533005 End: 1725471991533016
Timer [== swing_coll_step_utofu (sends)]: 16 us | Start: 1725471991533016 End: 1725471991533032
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 21 us | Start: 1725471991533032 End: 1725471991533053
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5506 us | Start: 1725471991533053 End: 1725471991538559
Timer [== swing_coll_step_utofu (wait isends)]: 10 us | Start: 1725471991538559 End: 1725471991538569
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471991538569 End: 1725471991538573
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1281 us | Start: 1725471991531539 End: 1725471991532820
Timer [== swing_coll_step_utofu (indexes calc)]: 30 us | Start: 1725471991532820 End: 1725471991532850
Timer [== swing_coll_step_utofu (misc)]: 17 us | Start: 1725471991532850 End: 1725471991532867
Timer [== swing_coll_step_utofu (sends)]: 18 us | Start: 1725471991532867 End: 1725471991532885
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 62 us | Start: 1725471991532885 End: 1725471991532947
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5649 us | Start: 1725471991532947 End: 1725471991538596
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 1725471991538596 End: 1725471991538604
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471991538604 End: 1725471991538608
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1395 us | Start: 1725471991531566 End: 1725471991532961
Timer [== swing_coll_step_utofu (indexes calc)]: 25 us | Start: 1725471991532961 End: 1725471991532986
Timer [== swing_coll_step_utofu (misc)]: 12 us | Start: 1725471991532986 End: 1725471991532998
Timer [== swing_coll_step_utofu (sends)]: 15 us | Start: 1725471991532998 End: 1725471991533013
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 38 us | Start: 1725471991533013 End: 1725471991533051
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5548 us | Start: 1725471991533051 End: 1725471991538599
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 1725471991538599 End: 1725471991538607
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471991538607 End: 1725471991538611
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1414 us | Start: 1725471991531541 End: 1725471991532955
Timer [== swing_coll_step_utofu (indexes calc)]: 23 us | Start: 1725471991532955 End: 1725471991532978
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471991532978 End: 1725471991532985
Timer [== swing_coll_step_utofu (sends)]: 17 us | Start: 1725471991532985 End: 1725471991533002
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 39 us | Start: 1725471991533002 End: 1725471991533041
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5607 us | Start: 1725471991533041 End: 1725471991538648
Timer [== swing_coll_step_utofu (wait isends)]: 7 us | Start: 1725471991538648 End: 1725471991538655
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471991538655 End: 1725471991538659
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471991538690 End: 1725471991538691
