Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 166 us | Start: 1725471982543563 End: 1725471982543729
Timer [== swing_coll_step_utofu (indexes calc)]: 22 us | Start: 1725471982543729 End: 1725471982543751
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471982543751 End: 1725471982543758
Timer [== swing_coll_step_utofu (sends)]: 29 us | Start: 1725471982543758 End: 1725471982543787
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725471982543787 End: 1725471982543799
Timer [== swing_coll_step_utofu (recv + aggregate)]: 60237 us | Start: 1725471982543799 End: 1725471982604036
Timer [== swing_coll_step_utofu (wait isends)]: 32 us | Start: 1725471982604036 End: 1725471982604068
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471982604068 End: 1725471982604072
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471982604126 End: 1725471982604127
Timer [== swing_coll_step_utofu (indexes calc)]: 12 us | Start: 1725471982604127 End: 1725471982604139
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471982604139 End: 1725471982604146
Timer [== swing_coll_step_utofu (sends)]: 11 us | Start: 1725471982604146 End: 1725471982604157
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 14 us | Start: 1725471982604157 End: 1725471982604171
Timer [== swing_coll_step_utofu (recv + aggregate)]: 17298 us | Start: 1725471982604171 End: 1725471982621469
Timer [== swing_coll_step_utofu (wait isends)]: 19 us | Start: 1725471982621469 End: 1725471982621488
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471982621488 End: 1725471982621492
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471982621512 End: 1725471982621513
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 1725471982621513 End: 1725471982621522
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725471982621522 End: 1725471982621528
Timer [== swing_coll_step_utofu (sends)]: 9 us | Start: 1725471982621528 End: 1725471982621537
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725471982621537 End: 1725471982621550
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5581 us | Start: 1725471982621550 End: 1725471982627131
Timer [== swing_coll_step_utofu (wait isends)]: 18 us | Start: 1725471982627131 End: 1725471982627149
Timer [== swing_coll_step_utofu (profile writing)]: 3 us | Start: 1725471982627149 End: 1725471982627152
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471982627171 End: 1725471982627172
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 1725471982627172 End: 1725471982627181
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725471982627181 End: 1725471982627187
Timer [== swing_coll_step_utofu (sends)]: 8 us | Start: 1725471982627187 End: 1725471982627195
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725471982627195 End: 1725471982627208
Timer [== swing_coll_step_utofu (recv + aggregate)]: 2897 us | Start: 1725471982627208 End: 1725471982630105
Timer [== swing_coll_step_utofu (wait isends)]: 14 us | Start: 1725471982630105 End: 1725471982630119
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471982630119 End: 1725471982630123
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471982630140 End: 1725471982630141
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 1725471982630141 End: 1725471982630150
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725471982630150 End: 1725471982630156
Timer [== swing_coll_step_utofu (sends)]: 7 us | Start: 1725471982630156 End: 1725471982630163
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725471982630163 End: 1725471982630175
Timer [== swing_coll_step_utofu (recv + aggregate)]: 1321 us | Start: 1725471982630175 End: 1725471982631496
Timer [== swing_coll_step_utofu (wait isends)]: 13 us | Start: 1725471982631496 End: 1725471982631509
