Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 166 us | Start: 1725472015709498 End: 1725472015709664
Timer [== swing_coll_step_utofu (indexes calc)]: 22 us | Start: 1725472015709664 End: 1725472015709686
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725472015709686 End: 1725472015709692
Timer [== swing_coll_step_utofu (sends)]: 276 us | Start: 1725472015709692 End: 1725472015709968
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725472015709968 End: 1725472015709980
Timer [== swing_coll_step_utofu (recv + aggregate)]: 67873 us | Start: 1725472015709980 End: 1725472015777853
Timer [== swing_coll_step_utofu (wait isends)]: 22 us | Start: 1725472015777853 End: 1725472015777875
Timer [== swing_coll_step_utofu (profile writing)]: 5 us | Start: 1725472015777875 End: 1725472015777880
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725472015777936 End: 1725472015777937
Timer [== swing_coll_step_utofu (indexes calc)]: 12 us | Start: 1725472015777937 End: 1725472015777949
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725472015777949 End: 1725472015777956
Timer [== swing_coll_step_utofu (sends)]: 134 us | Start: 1725472015777956 End: 1725472015778090
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 14 us | Start: 1725472015778090 End: 1725472015778104
Timer [== swing_coll_step_utofu (recv + aggregate)]: 18317 us | Start: 1725472015778104 End: 1725472015796421
Timer [== swing_coll_step_utofu (wait isends)]: 12 us | Start: 1725472015796421 End: 1725472015796433
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725472015796433 End: 1725472015796437
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 1725472015796456 End: 1725472015796456
Timer [== swing_coll_step_utofu (indexes calc)]: 10 us | Start: 1725472015796456 End: 1725472015796466
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725472015796466 End: 1725472015796473
Timer [== swing_coll_step_utofu (sends)]: 73 us | Start: 1725472015796473 End: 1725472015796546
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725472015796546 End: 1725472015796559
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5206 us | Start: 1725472015796559 End: 1725472015801765
Timer [== swing_coll_step_utofu (wait isends)]: 11 us | Start: 1725472015801765 End: 1725472015801776
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725472015801776 End: 1725472015801780
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725472015801796 End: 1725472015801797
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 1725472015801797 End: 1725472015801805
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725472015801805 End: 1725472015801811
Timer [== swing_coll_step_utofu (sends)]: 39 us | Start: 1725472015801811 End: 1725472015801850
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725472015801850 End: 1725472015801862
Timer [== swing_coll_step_utofu (recv + aggregate)]: 3320 us | Start: 1725472015801862 End: 1725472015805182
Timer [== swing_coll_step_utofu (wait isends)]: 23 us | Start: 1725472015805182 End: 1725472015805205
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725472015805205 End: 1725472015805209
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 1725472015805226 End: 1725472015805226
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 1725472015805226 End: 1725472015805235
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725472015805235 End: 1725472015805241
Timer [== swing_coll_step_utofu (sends)]: 23 us | Start: 1725472015805241 End: 1725472015805264
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725472015805264 End: 1725472015805276
Timer [== swing_coll_step_utofu (recv + aggregate)]: 1200 us | Start: 1725472015805276 End: 1725472015806476
Timer [== swing_coll_step_utofu (wait isends)]: 101 us | Start: 1725472015806476 End: 1725472015806577
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725472015806577 End: 1725472015806581
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725472015806594 End: 1725472015806595
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 1725472015806595 End: 1725472015806603
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725472015806603 End: 1725472015806609
Timer [== swing_coll_step_utofu (sends)]: 14 us | Start: 1725472015806609 End: 1725472015806623
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 5 us | Start: 1725472015806623 End: 1725472015806628
Timer [== swing_coll_step_utofu (recv + aggregate)]: 1337 us | Start: 1725472015806628 End: 1725472015807965
Timer [== swing_coll_step_utofu (wait isends)]: 9 us | Start: 1725472015807965 End: 1725472015807974
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725472015807974 End: 1725472015807978
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 1725472015807990 End: 1725472015807990
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 1725472015807990 End: 1725472015807998
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 1725472015807998 End: 1725472015808003
Timer [== swing_coll_step_utofu (sends)]: 6 us | Start: 1725472015808003 End: 1725472015808009
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 5 us | Start: 1725472015808009 End: 1725472015808014
Timer [== swing_coll_step_utofu (recv + aggregate)]: 643 us | Start: 1725472015808014 End: 1725472015808657
Timer [== swing_coll_step_utofu (wait isends)]: 16 us | Start: 1725472015808657 End: 1725472015808673
Timer [== swing_coll_step_utofu (profile writing)]: 3 us | Start: 1725472015808673 End: 1725472015808676
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725472015808685 End: 1725472015808686
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 1725472015808686 End: 1725472015808693
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 1725472015808693 End: 1725472015808698
Timer [== swing_coll_step_utofu (sends)]: 5 us | Start: 1725472015808698 End: 1725472015808703
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 5 us | Start: 1725472015808703 End: 1725472015808708
Timer [== swing_coll_step_utofu (recv + aggregate)]: 1391 us | Start: 1725472015808708 End: 1725472015810099
Timer [== swing_coll_step_utofu (wait isends)]: 4 us | Start: 1725472015810099 End: 1725472015810103
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725472015810103 End: 1725472015810107
