Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 168 us | Start: 1725471965550175 End: 1725471965550343
Timer [== swing_coll_step_utofu (indexes calc)]: 22 us | Start: 1725471965550343 End: 1725471965550365
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471965550365 End: 1725471965550372
Timer [== swing_coll_step_utofu (sends)]: 28 us | Start: 1725471965550372 End: 1725471965550400
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725471965550400 End: 1725471965550412
Timer [== swing_coll_step_utofu (recv + aggregate)]: 75851 us | Start: 1725471965550412 End: 1725471965626263
Timer [== swing_coll_step_utofu (wait isends)]: 30 us | Start: 1725471965626263 End: 1725471965626293
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471965626293 End: 1725471965626297
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471965626357 End: 1725471965626358
Timer [== swing_coll_step_utofu (indexes calc)]: 12 us | Start: 1725471965626358 End: 1725471965626370
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471965626370 End: 1725471965626377
Timer [== swing_coll_step_utofu (sends)]: 10 us | Start: 1725471965626377 End: 1725471965626387
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725471965626387 End: 1725471965626400
Timer [== swing_coll_step_utofu (recv + aggregate)]: 20919 us | Start: 1725471965626400 End: 1725471965647319
Timer [== swing_coll_step_utofu (wait isends)]: 13 us | Start: 1725471965647319 End: 1725471965647332
Timer [== swing_coll_step_utofu (profile writing)]: 3 us | Start: 1725471965647332 End: 1725471965647335
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 1725471965647355 End: 1725471965647355
Timer [== swing_coll_step_utofu (indexes calc)]: 10 us | Start: 1725471965647355 End: 1725471965647365
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725471965647365 End: 1725471965647372
Timer [== swing_coll_step_utofu (sends)]: 8 us | Start: 1725471965647372 End: 1725471965647380
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725471965647380 End: 1725471965647393
Timer [== swing_coll_step_utofu (recv + aggregate)]: 8558 us | Start: 1725471965647393 End: 1725471965655951
Timer [== swing_coll_step_utofu (wait isends)]: 14 us | Start: 1725471965655951 End: 1725471965655965
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471965655965 End: 1725471965655969
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 0 us | Start: 1725471965655987 End: 1725471965655987
Timer [== swing_coll_step_utofu (indexes calc)]: 9 us | Start: 1725471965655987 End: 1725471965655996
Timer [== swing_coll_step_utofu (misc)]: 6 us | Start: 1725471965655996 End: 1725471965656002
Timer [== swing_coll_step_utofu (sends)]: 7 us | Start: 1725471965656002 End: 1725471965656009
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 13 us | Start: 1725471965656009 End: 1725471965656022
Timer [== swing_coll_step_utofu (recv + aggregate)]: 2434 us | Start: 1725471965656022 End: 1725471965658456
Timer [== swing_coll_step_utofu (wait isends)]: 201 us | Start: 1725471965658456 End: 1725471965658657
Timer [== swing_coll_step_utofu (profile writing)]: 4 us | Start: 1725471965658657 End: 1725471965658661
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 1 us | Start: 1725471965658678 End: 1725471965658679
Timer [== swing_coll_step_utofu (indexes calc)]: 8 us | Start: 1725471965658679 End: 1725471965658687
