collective_type,array_dim,buffer_size,algo_name,datatype,mean,median,std,min,max,nnodes,n_iter,percentile_10,percentile_25,percentile_75,percentile_90,iqr,standard_error,ci_lower,ci_upper,num_outliers,system,timestamp,test_id,MPI_Op,CUDA,notes,mpi_lib,mpi_lib_version,libswing_version
ALLREDUCE,2097152,8388608,default-trix3,int32,9854252.46,9855139.0,14885.471986165205,9820639,9898480,32x256,100,9834484.9,9843765.0,9863621.5,9871592.0,19856.5,1488.5471986165205,9851334.907490712,9857170.01250929,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-4,int32,1540100.76,1312470.0,1082872.136611035,1064150,7344300,32x256,100,1069327.9,1073874.75,1491584.75,2133111.9,417710.0,108287.21366110351,1327857.821224237,1752343.698775763,11,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-1048576-2,int32,2852666.61,2855619.5,21271.351906192296,2800600,2898710,32x256,100,2824766.1,2837405.0,2867979.75,2879410.0,30574.75,2127.1351906192294,2848497.425026386,2856835.7949736137,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-65536-6,int32,15408637.7,14971739.5,1409923.1273500968,14711319,19394550,32x256,10,14741982.9,14905992.5,15117621.75,15662366.999999998,211629.25,445856.8408173948,14534758.291997906,16282517.108002093,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-1048576-2,int32,2606622.45,2552379.0,257294.1178481154,2486990,4100720,32x256,100,2520692.1,2536829.0,2577711.75,2600678.1,40882.75,25729.41178481154,2556192.8029017695,2657052.097098231,6,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,RECDOUB-L-UTOFU-0-2,int32,107619.04,106034.5,6681.1794487700045,95629,140109,32x256,100,103404.0,104596.5,109669.75,112939.0,5073.25,668.1179448770005,106309.52882804108,108928.55117195891,10,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-65536-2,int32,862124.61,814729.5,273590.05136535736,803650,3072879,32x256,100,809182.0,811474.0,819087.5,824977.0,7613.5,27359.005136535736,808500.9599323899,915748.2600676101,5,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,SWING-L-UTOFU-0-4,int32,161852.97,160360.0,11791.653802717045,148530,230160,32x256,100,153963.9,157404.75,162504.0,164398.9,5099.25,1179.1653802717044,159541.80585466747,164164.13414533253,5,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-B_CONT-UTOFU-0-2,int32,17778665.6,17639290.0,530780.2429370056,17258440,18845540,32x256,10,17364775.0,17387106.75,17853126.5,18569428.1,466019.75,167847.45046984378,17449684.59707911,18107646.602920894,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-trix6,int32,17309035.6,17309755.0,27956.509220970747,17261649,17371420,32x256,10,17290359.9,17295219.0,17312807.25,17330704.0,17588.25,8840.624456576708,17291707.97606511,17326363.223934893,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,default-nonoverlapping,int32,184584.48,107999.5,612542.9816418076,103250,6064119,32x256,100,105224.0,106594.0,109579.0,116619.1,2985.0,61254.29816418076,64526.05559820573,304642.9044017943,13,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-65536-6,int32,2419624.57,1911559.5,1688271.0953786583,1521560,13004979,32x256,100,1566924.0,1807394.25,2016589.0,3830152.000000021,209194.75,168827.10953786582,2088723.4353057828,2750525.704694217,14,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-rdbc,int32,90081071.6,91087809.5,4015294.2965053897,82258559,94986400,32x256,10,84727592.9,88572127.5,92967409.0,93458128.0,4395281.5,1269747.5452840503,87592366.41124326,92569776.78875673,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-B_CONT-UTOFU-0-6,int32,2320306.64,1854584.5,1672970.1120857457,1484749,12613659,32x256,100,1492237.1,1506819.25,1969104.75,3778158.90000002,462285.5,167297.01120857458,1992404.4980311939,2648208.7819688064,12,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-trix6,int32,9261359.69,9260789.5,10786.668179659591,9234940,9290229,32x256,100,9246457.1,9255002.25,9267956.75,9274392.1,12954.5,1078.6668179659591,9259245.503036786,9263473.876963213,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-0-1,int32,333966.52,329629.5,15643.717106838381,315829,425139,32x256,100,322576.0,324477.25,334904.75,353314.0,10427.5,1564.371710683838,330900.3514470597,337032.6885529403,13,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-65536-6,int32,3620775.62,3101074.5,1729224.3377949896,3001019,14642050,32x256,100,3031881.0,3049354.25,3267287.5,3658360.1000000057,217933.25,172922.43377949897,3281847.6497921823,3959703.590207818,10,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-rdbc,int32,205943.22,122099.5,748373.1608485138,117589,7576410,32x256,100,119688.0,120934.0,124135.0,131171.1,3201.0,74837.31608485138,59262.08047369131,352624.3595263087,12,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-recursive_doubling,int32,207613.1,203299.0,13226.541921531123,194489,291300,32x256,100,198026.9,200846.75,210386.75,218797.00000000003,9540.0,1322.6541921531123,205020.6977833799,210205.5022166201,7,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-rdbc,int32,18172415.6,18173370.0,7716.085726152434,18160489,18184300,32x256,10,18162352.9,18166849.25,18178337.25,18179493.1,11488.0,2440.0405515755947,18167633.12051891,18177198.07948109,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,default-nonoverlapping,int32,3251671.16,3251015.0,7847.444027969949,3237790,3271199,32x256,100,3242238.0,3245359.0,3256915.0,3263334.0,11556.0,784.7444027969949,3250133.060970518,3253209.2590294825,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-0-4,int32,1404220.98,1086870.0,920573.8291798591,1064109,7948760,32x256,100,1069832.0,1073486.75,1442174.25,1584455.9000000006,368687.5,92057.38291798592,1223788.5094807476,1584653.4505192523,9,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,RECDOUB-L-UTOFU-0-4,int32,3564342571.6,3553294465.0,57318694.018089764,3487692020,3688449229,32x256,10,3521162056.1,3527147389.25,3592048147.25,3620606806.9,64900758.0,18125762.560343217,3528816076.981727,3599869066.2182727,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-65536-1,int32,356693.79,325559.0,168912.59338721266,312599,1663019,32x256,100,318059.0,322407.5,329177.5,340454.9,6770.0,16891.259338721266,323586.9216961063,389800.65830389364,11,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-trix3,int32,124382978.5,124399524.5,63095.20767371234,124258799,124446339,32x256,10,124326209.0,124337910.0,124437882.25,124446258.9,99972.25,19952.456569026504,124343871.68512471,124422085.31487529,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-1048576-1,int32,29624971.6,29264240.0,1053075.772451473,29049010,32520559,32x256,10,29054662.0,29076791.75,29554264.0,30152092.9,477472.25,333011.7989687852,28972268.47402118,30277674.72597882,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,RECDOUB-L-UTOFU-0-2,int32,222019.82,221505.0,2350.1180171526394,217690,228499,32x256,100,219166.9,220450.0,223686.5,225062.0,3236.5,235.01180171526394,221559.1968686381,222480.4431313619,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-L-UTOFU-0-1,int32,8863915.45,8841595.0,109116.16541186458,8673880,9290320,32x256,100,8751508.9,8781489.75,8918197.25,9025026.0,136707.5,10911.616541186459,8842528.681579273,8885302.218420725,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-rdbc,int32,1748642.35,1747345.0,8982.414937453394,1733149,1782109,32x256,100,1739927.9,1742074.25,1752572.5,1757857.9,10498.25,898.2414937453393,1746881.7966722592,1750402.903327741,6,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,default-default,int32,124405723.7,124410015.0,46621.514473351126,124297420,124452079,32x256,10,124366566.1,124393612.25,124443525.0,124451386.9,49912.75,14743.017370229501,124376827.38595435,124434620.01404566,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-65536-2,int32,2908713.46,2905854.5,29718.44031091698,2841209,2992840,32x256,100,2872732.9,2887787.25,2929939.0,2947321.0,42151.75,2971.844031091698,2902888.64569906,2914538.27430094,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-trix3,int32,20979838.3,20978569.5,12914.532632744485,20967319,21013370,32x256,10,20968372.0,20972894.0,20980459.75,20985901.1,7565.75,4083.933803604341,20971833.789744936,20987842.810255066,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-B_CONT-UTOFU-0-2,int32,830216.13,829745.0,6070.781321347044,817399,849299,32x256,100,822865.0,826004.0,833805.0,836630.1,7801.0,607.0781321347043,829026.256861016,831406.003138984,3,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,default-recursive_doubling,int32,49762.04,49689.5,1472.9458212450425,46530,56930,32x256,100,48087.0,48724.75,50704.75,51530.0,1980.0,147.29458212450425,49473.342619035975,50050.73738096403,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,SWING-B_CONT-UTOFU-0-2,int32,690199.4,641594.5,299083.058828686,636059,3105500,32x256,100,638268.9,640030.0,645254.0,650989.0,5224.0,29908.3058828686,631579.1204695776,748819.6795304224,8,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,1,4,SWING-L-UTOFU-0-1,int32,65697.03,64099.0,8748.953579512503,57540,92359,32x256,100,58560.0,59245.0,65876.75,75437.10000000011,6631.75,874.8953579512503,63982.23509841555,67411.82490158445,10,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,default-trix3,int32,1473926.68,1472109.0,8853.030628587427,1458729,1498310,32x256,100,1464330.0,1466861.75,1478997.25,1485971.1,12135.5,885.3030628587427,1472191.4859967967,1475661.8740032031,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,default-rdbc,int32,249398.1,162209.5,755605.506613161,147940,7689920,32x256,100,154376.0,156066.5,171520.0,185922.0,15453.5,75560.5506613161,101299.42070382045,397496.77929617953,9,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,SWING-L-UTOFU-0-1,int32,85274.17,71384.5,32020.761335517327,59230,210650,32x256,100,61308.1,69169.75,91070.0,131629.0,21900.25,3202.0761335517327,78998.1007782386,91550.2392217614,11,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-B_CONT-UTOFU-65536-1,int32,743556.48,723949.5,36923.66341014741,711219,905510,32x256,100,714261.0,717021.5,769194.25,796944.9,52172.75,3692.366341014741,736319.4419716111,750793.5180283888,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-2,int32,136225.89,134129.0,9181.282250070224,128760,188180,32x256,100,130790.0,131606.75,137136.5,139562.0,5529.75,918.1282250070224,134426.35867898626,138025.42132101377,6,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,SWING-B_CONT-UTOFU-1048576-6,int32,3314510.74,2683524.0,1743656.9562504308,2415569,13657090,32x256,100,2481607.0,2578827.5,2908706.75,6676673.9,329879.25,174365.69562504307,2972753.976574916,3656267.5034250845,14,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,RECDOUB-L-UTOFU-0-6,int32,3668859191.5,3655529484.5,90639329.05132478,3571421790,3869173870,32x256,10,3572126687.1,3603066444.75,3703887179.0,3750918937.0,100820734.25,28662672.53916551,3612680353.3232355,3725038029.6767645,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,SWING-L-UTOFU-0-2,int32,395975356.8,398150119.5,11615784.332351005,380731330,418199199,32x256,10,381919555.0,386127045.0,400950310.0,406651767.9,14823265.0,3673233.5299527454,388775819.0812926,403174894.5187074,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,64,256,SWING-L-UTOFU-0-2,int32,103440.46,103129.5,5327.687876508435,92720,126730,32x256,100,95211.0,101992.25,104969.75,110447.1,2977.5,532.7687876508435,102396.23317620435,104484.68682379567,27,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,8,32,RECDOUB-L-UTOFU-0-2,int32,104384.75,104069.0,4607.541160199146,95259,125259,32x256,100,96467.9,102837.25,105269.25,109939.0,2432.0,460.75411601991465,103481.67193260096,105287.82806739904,25,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,default-default,int32,1777440.24,1775300.0,8542.724803780777,1764560,1811909,32x256,100,1768595.9,1770724.0,1783949.25,1789674.1,13225.25,854.2724803780777,1775765.865938459,1779114.614061541,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,RECDOUB-B_CONT-UTOFU-65536-1,int32,253278441.6,254299260.0,4772325.440447461,240897540,259710229,32x256,10,251169842.1,253303412.5,254792301.75,255431026.0,1488889.25,1509141.8127380225,250320523.64703348,256236359.5529665,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-L-UTOFU-0-6,int32,1018024.77,1016735.0,14958.325757644743,989539,1064340,32x256,100,1001397.1,1007665.0,1027574.0,1036603.9,19909.0,1495.8325757644743,1015092.9381515017,1020956.6018484983,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-2,int32,647356.32,643145.0,13679.81258501783,633780,695109,32x256,100,637363.1,639605.0,648031.5,671040.0,8426.5,1367.981258501783,644675.0767333364,650037.5632666635,13,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-1048576-2,int32,18808159.5,18785795.0,155366.9978836847,18573559,19057309,32x256,10,18679435.0,18696611.75,18932721.75,18999052.9,236110.0,49131.3586535004,18711862.03703914,18904456.96296086,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-L-UTOFU-0-1,int32,70146143.57,70146764.5,484774.49863785214,69055799,71665069,32x256,100,69523323.9,69833734.0,70417779.25,70793682.0,584045.25,48477.449863785216,70051127.76826698,70241159.37173301,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-L-UTOFU-0-1,int32,3358235294.3,3357912654.5,3256492.136838556,3354040079,3362778819,32x256,10,3354117506.0,3356073382.25,3361307064.0,3362150889.9,5233681.75,1029793.2334838554,3356216899.5623717,3360253689.0376287,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,default-rdbc,int32,194030.77,192620.0,5701.808674331933,185840,220219,32x256,100,188047.0,189796.75,197639.75,201547.0,7843.0,570.1808674331933,192913.21549983093,195148.32450016905,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-65536-1,int32,3920498.65,3920629.5,16743.46973042435,3893350,3975079,32x256,100,3898772.1,3905201.5,3928609.0,3939573.1,23407.5,1674.346973042435,3917216.929932837,3923780.370067163,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-65536-4,int32,100177146.3,101739804.0,6131742.817197426,83203810,105771880,32x256,10,98663442.1,101176459.0,102077036.75,102667023.1,900577.75,1939027.3328721342,96376652.72757061,103977639.87242939,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-0-2,int32,21004204.5,21017009.0,214095.71615479217,20620549,21311130,32x256,10,20737162.0,20902870.0,21097457.5,21277820.1,194587.5,67703.01003340496,20871506.600334525,21136902.399665475,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,512,2048,SWING-L-UTOFU-0-1,int32,121176.03,111024.5,21408.019768610833,104609,198960,32x256,100,105707.9,107237.5,127290.0,151761.0,20052.5,2140.8019768610834,116980.05812535227,125372.00187464773,8,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,RECDOUB-B_CONT-UTOFU-1048576-6,int32,16094772.4,15947409.5,564963.322021724,15539749,17431269,32x256,10,15673723.9,15737786.75,16180972.25,16724274.0,443185.5,178657.08920438116,15744604.505159413,16444940.294840587,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,16777216,67108864,default-default,int32,21021657.3,21021399.0,11712.86545309141,21004540,21044109,32x256,10,21006627.1,21015549.25,21026581.5,21033642.9,11032.25,3703.9332758868945,21014397.590779264,21028917.009220738,1,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-B_CONT-UTOFU-0-6,int32,3208821.36,2879929.0,1403902.0204499762,2746569,13470750,32x256,100,2827199.0,2859979.75,2958604.0,3224395.0,98624.25,140390.20204499763,2933656.5639918046,3483986.156008195,14,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,4096,16384,SWING-L-UTOFU-0-6,int32,415376.01,398544.0,41922.845592777434,392659,622409,32x256,100,395500.0,396572.5,411956.75,446250.00000000006,15384.25,4192.284559277743,407159.1322638156,423592.8877361844,12,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,SWING-L-UTOFU-0-6,int32,6306618.55,6293324.5,118089.57008934516,6088500,6637840,32x256,100,6155058.9,6228189.75,6386267.5,6455876.1,158077.75,11808.957008934516,6283472.994262489,6329764.105737511,2,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,262144,1048576,RECDOUB-B_CONT-UTOFU-65536-6,int32,3232374.11,2033859.5,2478105.5733132027,1528399,13228069,32x256,100,1723975.1,1899424.75,3557935.0,6242433.0,1658510.25,247810.55733132028,2746665.417630612,3718082.802369388,18,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,default-default,int32,9941317.89,9939939.5,22047.62312615649,9897470,9995379,32x256,100,9915478.1,9924194.0,9955437.25,9973741.1,31243.25,2204.762312615649,9936996.555867273,9945639.224132728,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,2097152,8388608,RECDOUB-L-UTOFU-0-2,int32,65432043.53,65244614.0,1271620.3324113803,63213699,70250389,32x256,100,64125046.0,64632542.5,66165042.25,66800219.9,1532499.75,127162.03324113802,65182805.94484737,65681281.115152635,4,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,32768,131072,RECDOUB-B_CONT-UTOFU-65536-1,int32,332277.1,327655.0,17143.19702188927,318740,444979,32x256,100,321905.9,324080.0,332062.25,350308.9,7982.25,1714.319702188927,328917.03338370967,335637.1666162903,11,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-0-2,int32,113410111.8,113750470.0,999139.0655586994,111777049,114523640,32x256,10,112222126.9,112506650.0,114207709.25,114479819.0,1701059.25,315955.5146417785,112790838.99130212,114029384.60869788,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
ALLREDUCE,134217728,536870912,SWING-B_CONT-UTOFU-0-6,int32,91283680.5,91061099.0,1136904.7370970054,89659209,93404319,32x256,10,90253029.9,90610600.0,91991980.0,92658624.0,1381380.0,359520.84518614644,90579019.64343515,91988341.35656485,0,fugaku,2025_04_09___17_37_37,0,MPI_SUM,False,,FJMPI,x.x.x,4.0.1
