highest
137319
137180
137730
138430
136000
137010
146979
136970
138150
140990
137230
136650
136860
137960
140530
137089
136869
136600
136229
135790
138239
140110
141020
136049
137319
138469
135700
144710
136399
136089
137300
136160
137240
155359
134740
135649
136730
148570
136580
136410
136380
135140
136279
136849
136390
137550
137319
136419
136679
136069
136320
135409
136299
136930
136289
136619
135760
135600
135289
135679
135980
136889
136839
137059
136259
148800
135370
135350
136429
136610
137830
135709
136329
136160
137039
135390
135810
134860
135639
136279
136320
135049
136190
136930
136249
136740
135680
135930
136579
136060
134869
136780
140689
144660
134689
134789
137129
135879
135439
136689
Average runtime: 0.000137
