highest
38279
39630
38469
39619
37440
37460
39380
33409
31359
33579
47899
37460
36890
37240
40569
38930
37439
37069
38370
37679
35800
39049
38280
54869
49890
39100
41210
38329
47259
39380
60009
41190
39840
37770
38899
36340
35850
37959
38519
49609
32760
31349
32579
63989
38750
34529
31589
34819
31040
31530
31920
31610
31549
31110
37650
35609
37630
37089
38799
37909
37210
37009
55850
46750
36180
38529
37540
39710
41210
33840
33050
31489
30940
31409
32040
38289
37719
35559
33959
31220
31049
31310
41069
37380
56130
39809
38360
35990
37870
54649
57059
38690
39460
37670
38879
37949
37600
35520
40119
47409
Average runtime: 0.000039
