Timer [== swing_coll_b (memcpy)]: 4488 us | Start: 1725312266740992 End: 1725312266745480
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 507 us | Start: 1725312266745480 End: 1725312266745987
Timer [== swing_coll_step_utofu (indexes calc)]: 26 us | Start: 1725312266745987 End: 1725312266746013
Timer [== swing_coll_step_utofu (misc)]: 7 us | Start: 1725312266746013 End: 1725312266746020
Timer [== swing_coll_step_utofu (sends)]: 50 us | Start: 1725312266746020 End: 1725312266746070
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 35 us | Start: 1725312266746070 End: 1725312266746105
Timer [== swing_coll_step_utofu (recv + aggregate)]: 7566 us | Start: 1725312266746105 End: 1725312266753671
Timer [== swing_coll_step_utofu (wait isends)]: 18 us | Start: 1725312266753671 End: 1725312266753689
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 12 us | Start: 1725312266753689 End: 1725312266753701
Timer [== swing_coll_step_utofu (indexes calc)]: 7 us | Start: 1725312266753701 End: 1725312266753708
Timer [== swing_coll_step_utofu (misc)]: 5 us | Start: 1725312266753708 End: 1725312266753713
Timer [== swing_coll_step_utofu (sends)]: 8 us | Start: 1725312266753713 End: 1725312266753721
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 11 us | Start: 1725312266753721 End: 1725312266753732
Timer [== swing_coll_step_utofu (recv + aggregate)]: 5736 us | Start: 1725312266753732 End: 1725312266759468
Timer [== swing_coll_step_utofu (wait isends)]: 8 us | Start: 1725312266759468 End: 1725312266759476
Timer [== swing_coll_step_utofu (compute bitmaps 0)]: 4 us | Start: 1725312266759476 End: 1725312266759480
Timer [== swing_coll_step_utofu (indexes calc)]: 10 us | Start: 1725312266759480 End: 1725312266759490
Timer [== swing_coll_step_utofu (misc)]: 4 us | Start: 1725312266759490 End: 1725312266759494
Timer [== swing_coll_step_utofu (sends)]: 6 us | Start: 1725312266759494 End: 1725312266759500
Timer [== swing_coll_step_utofu (compute bitmaps i)]: 12 us | Start: 1725312266759500 End: 1725312266759512
