highest
155040
154129
154109
154759
155109
154889
153860
154010
154760
153820
154170
153889
153759
154089
154089
154050
154389
153559
153129
153390
153939
153770
154010
153809
153279
153659
153849
153650
152089
153779
152510
156590
154170
153699
153020
153289
152550
152760
152769
153330
153880
153080
152340
153460
153219
153120
152579
152410
153309
153949
154010
152499
151909
153849
152539
154089
154090
153199
153680
154090
153540
153880
154220
153509
154189
154269
153420
153509
153000
153049
154000
154220
153880
154680
154729
154539
152640
153610
153319
152830
153160
153869
153830
153440
152090
152559
153960
153149
153659
152840
153100
152769
153730
153400
153420
152609
152760
153089
153359
153610
Average runtime: 0.000154
